Binomial.1.2,Order.1.2,Family.1.2,log10BM,log10.bmr.mean,sd.bmr,log10.bmr.lower.95hpd,log10.bmr.upper.95hpd,log10.fmr.mean,sd.fmr,log10.fmr.lower.95hpd,log10.fmr.upper.95hpd,bmr.geo.mean,bmr.lower.95hpd,bmr.upper.95hpd,fmr.geo.mean,fmr.lower.95hpd,fmr.upper.95hpd
Loris_lydekkerianus,Primates,Lorisidae,2.3710678622717363,1.7537848333333332,0.09354140511806902,1.5639,1.9268,2.2403594333333334,0.09387620048776063,2.0528,2.4159,56.72634910027796,36.63532089914715,84.4889669484521,173.92396729419661,112.9275744209416,260.5553530049969
Loris_tardigradus,Primates,Lorisidae,2.3573630306151427,1.7426326,0.08733345686583147,1.5758,1.9101,2.2298370666666667,0.08765602640844189,2.0541,2.3925,55.28821897056804,37.653036041227814,81.30176988564409,169.7606645517014,113.26611380767868,246.8880104906209
Loxodonta_africana,Proboscidea,Elephantidae,6.643452676486188,5.2887548,0.08796896587213132,5.1157,5.4623,5.5789299,0.09137072940893548,5.4045,5.7631,194426.2053254957,130526.89288086475,289934.56931707385,379253.7642220736,253804.8985963778,579562.1301763037
Loxodontomys_micropus,Rodentia,Cricetidae,1.861534410859038,1.6403107333333333,0.05247184784625965,1.5434,1.7478,2.150309666666667,0.05370987379805836,2.0528,2.2612,43.682826668584426,34.94620337268856,55.94998829397767,141.35450908717246,112.9275744209416,182.4735830762581
Loxodontomys_pikumche,Rodentia,Cricetidae,1.6334684555795864,1.4677680333333334,0.05443163524799537,1.3626,1.5729,1.9882501,0.055476467498739614,1.8876,2.1041,29.360810047121312,23.04623574154819,37.40244560424046,97.3307567403357,77.19692476102512,127.08666993928186
Lundomys_molitor,Rodentia,Cricetidae,2.3774883833761327,2.0099304333333334,0.07768611000499462,1.8607,2.1624,2.4962105,0.07840370595058371,2.3421,2.6494,102.3129091093241,72.56045544075059,145.34496779183144,313.4804777722696,219.83660069913984,446.0669020551353
Lutra_lutra,Carnivora,Mustelidae,3.94374670939432,3.2779761333333335,0.060666598078539316,3.1576,3.3895,3.6922571333333334,0.061532836158895474,3.576,3.8099,1896.601690542691,1437.4740058743607,2451.884453809514,4923.309444673654,3767.0379898390893,6455.055787690059
Lutra_sumatrana,Carnivora,Mustelidae,3.7403626894942437,3.1310145,0.07043043912496294,2.9923,3.2664,3.5546437,0.07093177712406944,3.4109,3.6894,1352.1177062487452,982.4263447582707,1846.7155239867056,3586.275918745901,2575.728005425206,4891.026321245936
Lutreolina_crassicaudata,Didelphimorphia,Didelphidae,2.7302168405686937,2.1306392666666665,0.06982195872433153,1.9988,2.2696,2.6007038,0.07040893180640773,2.4674,2.7422,135.09499720564818,99.72407117415493,186.0372880595051,398.7528499059071,293.3593941214125,552.3317388872846
Lutreolina_massoia,Didelphimorphia,Didelphidae,2.4533183400470375,1.9213467,0.08082510398955044,1.7475,2.0706,2.404140566666667,0.08162376318971888,2.2318,2.5584,83.4346983241517,55.91135275705602,117.65218576672271,253.59493000488516,170.52968899095876,361.742886764218
Lutrogale_perspicillata,Carnivora,Mustelidae,3.976959489490355,3.3060153666666667,0.076872447979006,3.1545,3.4585,3.7187691333333333,0.07746029761422546,3.5653,3.8673,2023.0907605487735,1427.249830164894,2874.0875936150214,5233.221697221864,3675.360977714797,7367.158270298781
Lycalopex_culpaeus,Carnivora,Canidae,3.992659538130954,3.1868089,0.06570362176289006,3.0565,3.3129,3.5988400333333335,0.0664870832423731,3.4664,3.731,1537.4779642160343,1138.9377818757077,2055.4172641766572,3970.4527612106585,2926.846862378789,5382.697825162882
Lycalopex_fulvipes,Carnivora,Canidae,3.452935870201179,2.7895521333333333,0.07137104415725555,2.6521,2.9356,3.2263942,0.0718144156591058,3.0879,3.3762,615.9594653363943,448.8487292745978,862.1840810727014,1684.2020824245806,1224.3342534260016,2377.9351141013517
Lycalopex_griseus,Carnivora,Canidae,3.9180303367848803,3.1322542,0.07006974867173166,2.9847,3.2616,3.5477164666666665,0.0706884768244972,3.4046,3.6852,1355.9828601159784,965.3837851164907,1826.4172487743542,3529.5266601106305,2538.6334606273663,4843.953885478403
Lycalopex_gymnocercus,Carnivora,Canidae,3.6711728427150834,2.9500275333333335,0.06955188439903486,2.8096,3.086,3.3768380666666666,0.07009955278051992,3.2285,3.5083,891.3074433118347,645.0598332848317,1218.9895989248662,2381.431350728736,1692.3882444364176,3223.2945954551496
Lycalopex_sechurae,Carnivora,Canidae,3.6020599913279625,2.8988221333333333,0.0717191530607699,2.7501,3.0319,3.328809833333333,0.07224289537352124,3.1847,3.4683,792.176825531463,562.4708239741315,1076.2173768887856,2132.1111107098554,1530.0301891434676,2939.6796094924184
Lycalopex_vetulus,Carnivora,Canidae,3.7283537820212285,2.9930811333333334,0.07216943059878751,2.8586,3.1458,3.4172635666666666,0.07288506655633371,3.27,3.5588,984.194952349533,722.1044144820455,1398.9429371781666,2613.7471162394213,1862.0871366628676,3620.762177566733
Lycaon_pictus,Carnivora,Canidae,4.343410563388878,3.5572833333333334,0.055393465446990815,3.4552,3.6727,3.953191933333333,0.056417867561517704,3.8419,4.063,3608.139609595801,2852.331512299011,4706.520991281343,8978.25494376748,6948.643007488283,11561.122421920982
Lyncodon_patagonicus,Carnivora,Mustelidae,2.3521825181113627,2.0406597,0.10078296169342928,1.8466,2.2357,2.5281035666666667,0.10135031491181036,2.3348,2.7261,109.81450290452801,70.24250644645007,172.06795610303016,337.3677515130982,216.17227843354706,532.2307958283608
Lynx_canadensis,Carnivora,Felidae,3.9718878838532903,3.1543314666666666,0.06370769618630608,3.0304,3.283,3.567317,0.06452425676366706,3.437,3.6922,1426.6960757071745,1072.5066656157042,1918.668740670289,3692.470208213053,2735.268726306711,4922.661804443356
Lynx_lynx,Carnivora,Felidae,4.254064452914338,3.3619562,0.06351786904582606,3.2286,3.4786,3.7619725666666666,0.0646336354103213,3.624,3.8765,2301.2097212783196,1692.777976098532,3010.2322206633794,5780.5953162818005,4207.266283844442,7524.887301735844
Lynx_pardinus,Carnivora,Felidae,3.9731278535996988,3.154532,0.06427292269842254,3.0321,3.2826,3.5674600666666665,0.06491035061170446,3.4416,3.6925,1427.354997693215,1076.7131074439721,1916.902395011128,3693.6867938435817,2764.3943712203372,4926.063433495771
Lynx_rufus,Carnivora,Felidae,3.9495900288203982,3.154800633333333,0.05848408340967348,3.0379,3.2683,3.5688127,0.059241313735666844,3.4508,3.6856,1428.2381628229357,1091.1890519552035,1854.812440027907,3705.208912231872,2823.5793691102995,4848.4173870844625
Macaca_arctoides,Primates,Cercopithecidae,3.6989700043360187,2.9751711333333333,0.050194689250874794,2.8796,3.0724,3.400704466666667,0.051426924818110974,3.2984,3.4955,944.432955892924,757.8792209160491,1181.4082519208876,2515.9642549502987,1987.9250210418816,3129.6804715636677
Macaca_assamensis,Primates,Cercopithecidae,4.079181246047625,3.2461467666666666,0.06414856549991944,3.13,3.3774,3.654202033333333,0.06575025296113854,3.5323,3.7869,1762.5715940473115,1348.9628825916532,2384.514677452952,4510.2647278347695,3406.4341658307585,6122.094090682573
Macaca_cyclopis,Primates,Cercopithecidae,3.7781512503836434,3.031880533333333,0.0522500012943602,2.9351,3.1386,3.4537727333333335,0.0533571054633779,3.3501,3.5591,1076.16913797192,861.1920261487521,1375.9415960633883,2842.972987965498,2239.236682512355,3623.2641755313257
Macaca_fascicularis,Primates,Cercopithecidae,3.60113613360707,2.9049590666666667,0.05336621061377677,2.8014,3.0108,3.3349887,0.0545808210911763,3.2231,3.4358,803.4503914222959,632.9945925378915,1025.1797048255576,2162.6622522282987,1671.4754414476245,2727.721331426507
Macaca_fuscata,Primates,Cercopithecidae,4.017033339298781,3.1995477333333335,0.04622871892031215,3.1077,3.2879,3.610459,0.047657463321814454,3.5217,3.7073,1583.2435715425727,1281.4450859457868,1940.4390235518306,4078.1106014752468,3324.298395649131,5096.828259054277
Macaca_hecki,Primates,Cercopithecidae,3.9542425094393248,3.1499479666666668,0.06773707970174875,3.0211,3.2838,3.5637467,0.06887614766387325,3.4276,3.6942,1412.3683169739118,1049.7841225523612,1922.2063163300966,3662.2391415065335,2676.7018556258904,4945.38377894413
Macaca_leonina,Primates,Cercopithecidae,3.8129133566428557,3.0455375333333334,0.06941878439676538,2.9025,3.1778,3.4658325666666667,0.07047218292064435,3.3404,3.6183,1110.5485088906946,798.9139416674041,1505.913407725444,2923.0252481316106,2189.777555098576,4152.407817569997
Macaca_maura,Primates,Cercopithecidae,3.863322860120456,3.0830584666666665,0.0675811343366004,2.9554,3.219,3.501035933333333,0.06889681617623533,3.3699,3.6395,1210.7611206595536,902.401897831141,1655.7699634695275,3169.829722502869,2343.6890988269915,4360.1356400039895
Macaca_mulatta,Primates,Cercopithecidae,3.569724949226159,2.883453933333333,0.046293046345092244,2.7926,2.9728,3.3149274666666666,0.047607072058874766,3.2263,3.4138,764.6345774970803,620.297455978814,939.2906516183989,2065.0352368577574,1683.8368126872297,2592.9849734125332
Macaca_munzala,Primates,Cercopithecidae,4.176091259055681,3.318544166666667,0.064746745449644,3.1926,3.4457,3.7221421333333335,0.06593804647879732,3.5959,3.8527,2082.3041595969876,1558.116763173094,2790.6154863980737,5274.024383367766,3943.6648538097975,7123.607787355013
Macaca_nemestrina,Primates,Cercopithecidae,3.799099207695827,3.0350452333333333,0.07007361196848873,2.8869,3.1622,3.4559733,0.07090331043225992,3.3076,3.5855,1084.0398147898036,770.725982415519,1452.7804937031424,2857.4148669033775,2030.4860027168038,3850.3481467861507
Macaca_nigra,Primates,Cercopithecidae,3.806179973983887,3.0415258,0.06762006895590884,2.8971,3.1639,3.4621306,0.06878389189993275,3.3233,3.5973,1100.3372107516589,789.041780287168,1458.4783945478873,2898.2150009675697,2105.2321804752323,3956.398240042518
Macaca_nigrescens,Primates,Cercopithecidae,3.9777236052888476,3.1672499666666667,0.0672461461700505,3.0391,3.2968,3.5799684333333333,0.0683132470324675,3.4516,3.7149,1469.771990196848,1094.208288036682,1980.6147089717397,3801.617632828478,2828.7853879701315,5186.8059455744215
Macaca_ochreata,Primates,Cercopithecidae,3.4149733479708178,2.7527405,0.06714063338471296,2.6285,2.8846,3.1913278333333333,0.06818451817051241,3.062,3.3233,565.9010503297649,425.1087068046155,766.6550486891738,1553.5592936549122,1153.4532578210917,2105.2321804752323
Macaca_pagensis,Primates,Cercopithecidae,3.797959643737196,3.0344231,0.06954552928313286,2.8942,3.1692,3.4554055333333333,0.0705628958930104,3.3109,3.5864,1082.488023308052,783.7905085356172,1476.3862777538627,2853.6817204489535,2045.9734796793002,3858.335599053513
Macaca_radiata,Primates,Cercopithecidae,3.56702636615906,2.8703499666666668,0.0644980913510485,2.7575,3.0058,3.301947466666667,0.06538985582384914,3.1747,3.4276,741.9078506249036,572.1369546523262,1013.4445697847914,2004.2295761412927,1495.2024500170564,2676.7018556258904
Macaca_siberu,Primates,Cercopithecidae,3.655781713257831,2.9298637,0.06841760198757756,2.7925,3.055,3.3573819333333335,0.06939746620999701,3.218,3.481,850.8709569547408,620.1546436537853,1135.0108156723154,2277.0991088485353,1651.961798229015,3026.913428101305
Macaca_silenus,Primates,Cercopithecidae,3.6766936096248664,2.94551,0.06843867939705249,2.8113,3.0769,3.372066033333333,0.06939483158335628,3.2401,3.5094,882.0841126401244,647.5898004649498,1193.7132101928057,2355.4073901672978,1738.2010182494132,3231.4690444798844
Macaca_sinica,Primates,Cercopithecidae,3.5550944485783194,2.8609110666666666,0.06441573415295658,2.7365,2.9868,3.293057966666667,0.06527769248048995,3.1631,3.4175,725.9572831724967,545.1298956889106,970.0631337839573,1963.6223502702019,1455.7942510066475,2615.170448137997
Macaca_sylvanus,Primates,Cercopithecidae,4.086359830674748,3.2419449333333334,0.06962182301842595,3.0952,3.3671,3.6496689333333334,0.07085881181570057,3.5058,3.7834,1745.6008042366873,1245.0878639160544,2328.6273822087624,4463.432109062843,3204.7931228494,6072.954118270236
Macaca_thibetana,Primates,Cercopithecidae,4.079181246047625,3.2463138,0.06437771296187887,3.1113,3.3664,3.6543685333333333,0.06588648495315295,3.5202,3.7771,1763.2496243794149,1292.1115244259302,2324.877101501645,4511.9942065142905,3312.8364811728147,5985.494002869498
Macaca_tonkeana,Primates,Cercopithecidae,3.9542425094393248,3.1503597,0.06755984520017165,3.0173,3.2806,3.5641570666666667,0.068707414104883055,3.4288,3.693,1413.707949138991,1040.6387653975055,1908.0950285281945,3665.7012419594053,2684.108083545228,4931.738039549359
Macrauchenia_patachonica,Litopterna,Macrauchenidae,5.900042023622707,4.539467166666666,0.19542294573875563,4.1823,4.9188,4.863816666666667,0.1959300037879608,4.5031,5.2443,34631.17019192347,15215.982496190509,82946.8695095263,73083.05051280613,31849.307947187248,175509.2458117967
Macroderma_gigas,Chiroptera,Megadermatidae,2.1017470739463664,1.7231716333333333,0.07619589606309411,1.5793,1.8773,2.2221285,0.07686303367938842,2.076,2.3795,52.86541347987751,37.95770970025316,75.38761431019941,166.7740594286164,119.1242008027375,239.60727497455665
Macrogalidia_musschenbroekii,Carnivora,Viverridae,3.6020599913279625,2.6926379,0.11292064856001198,2.4661,2.9132,3.1226250666666666,0.11302091325918491,2.8901,3.3391,492.7627837456065,292.4825766334562,818.8417919005117,1326.2489915039841,776.4258747121095,2183.232561846206
Macroglossus_minimus,Chiroptera,Pteropodidae,1.2148438480476977,1.0609496333333333,0.059876484457555515,0.9391,1.172,1.6006753333333332,0.06098385902769294,1.4789,1.7163,11.50666934293025,8.69160537856856,14.859356422870068,39.872671374041396,30.12312333777607,52.03553211345585
Macroglossus_sobrinus,Chiroptera,Pteropodidae,1.3443922736851108,1.1855209333333334,0.06680306902984441,1.0568,1.3195,1.7192913333333333,0.06752814999615239,1.5953,1.8605,15.329250927693456,11.397248040197487,20.868921239143347,52.395179595712136,39.38220241338367,72.52704780912472
Macrophyllum_macrophyllum,Chiroptera,Phyllostomidae,0.9084850188786497,0.8642562666666667,0.10013253528334158,0.677,1.068,1.4180656,0.10053165269889607,1.2231,1.6122,7.315706382802666,4.753352259428054,11.694993910198711,26.18578513537944,16.714754414476246,40.944917463268844
Macropus_agilis,Diprotodontia,Macropodidae,4.176091259055681,3.0957355,0.04069687623141361,3.0182,3.179,3.4993347,0.039968246306465234,3.4274,3.5848,1246.6240468688322,1042.7975448505067,1510.0801541641476,3157.4370444733213,2675.469472656105,3844.147117595778
Macropus_antilopinus,Diprotodontia,Macropodidae,4.435366506612661,3.3163862666666666,0.0432543789516744,3.2312,3.3967,3.7080668,0.04377506752256968,3.6138,3.7858,2071.983376115363,1702.942561877548,2492.872116990457,5105.835281589168,4109.604232515482,6106.607404788298
Macropus_bernardus,Diprotodontia,Macropodidae,4.230448921378274,3.1620150666666667,0.04852034976284959,3.0682,3.2546,3.5631150333333332,0.04851560001841956,3.4708,3.6554,1452.1619955274314,1170.0380894230475,1797.2148565476596,3656.9164100792414,2956.650565082943,4522.723107939902
Macropus_dorsalis,Diprotodontia,Macropodidae,4.0511525224473814,3.0070454333333334,0.04404349905584155,2.9181,3.0941,3.4163886666666667,0.04338938385249617,3.327,3.4986,1016.3550123905603,828.1328263907462,1241.9382415199223,2608.4869399984173,2123.2444620002193,3152.1000945192795
Macropus_eugenii,Diprotodontia,Macropodidae,3.8129133566428557,2.8243227666666666,0.03455313123251707,2.7582,2.8898,3.2446168,0.03380132049958756,3.1802,3.3084,667.3025226795722,573.0598740537326,775.8897239198748,1756.373193097724,1514.2584296693954,2034.2297432117273
Macropus_ferragus,Diprotodontia,Macropodidae,5.176091259055681,3.864668733333333,0.05667525371673992,3.7395,3.9651,4.2222995333333335,0.056122099715480885,4.1208,4.3466,7322.657699289677,5489.085556070448,9227.83881535078,16683.975112365853,13206.872951464236,22212.63089298422
Macropus_fuliginosus,Diprotodontia,Macropodidae,4.342422680822207,3.2512806333333333,0.054522641789946376,3.1444,3.3611,3.647233433333333,0.053433026943408325,3.5411,3.7502,1783.5308809538726,1394.440538871461,2296.677416751609,4438.47147720078,3476.161938153812,5626.003525795433
Macropus_giganteus,Diprotodontia,Macropodidae,4.4128803584649745,3.328116966666667,0.0416280855669368,3.243,3.4082,3.720832,0.04077561672911742,3.6326,3.7944,2128.7122857180793,1749.8466886246565,2559.7644305989975,5258.138242237172,4291.409912283691,6228.7370894402875
Macropus_greyi,Diprotodontia,Macropodidae,4,2.9702909,0.04455778023102556,2.8764,3.0524,3.3819847666666667,0.04391840905015482,3.2958,3.4689,933.8796244669716,752.3154831868716,1128.2361216489924,2409.8209002147914,1976.0594215489912,2943.7437337117412
Macropus_irma,Diprotodontia,Macropodidae,3.9030899869919438,2.9050387333333334,0.04864162314550813,2.8104,3.0037,3.3211884666666665,0.04808406804249609,3.2266,3.4145,803.5977893017382,646.249172495388,1008.5559596191051,2095.0214152291605,1685.0003677818315,2597.1677414020096
Macropus_parma,Diprotodontia,Macropodidae,3.6532125137753435,2.7142215666666667,0.04336197310758375,2.6257,2.7958,3.1418588,0.04261566864778845,3.0579,3.224,517.8709699600986,422.37674594980865,624.8848563929624,1386.3050331484983,1142.6152076228898,1674.9428760264382
Macropus_parryi,Diprotodontia,Macropodidae,4.1303337684950066,3.0653419333333334,0.04432943914210706,2.9691,3.1464,3.4710442666666665,0.04391865256520593,3.3773,3.5528,1162.3634179492292,931.3222956643227,1400.8769839545832,2958.313985522694,2383.965685865336,3571.083458083457
Macropus_pearsoni,Diprotodontia,Macropodidae,5.176091259055681,3.865725633333333,0.05655056087175905,3.7574,3.9745,4.2233562,0.05562211210191703,4.1038,4.3224,7340.499836591547,5720.052304159283,9429.746114598993,16724.61772986695,12699.891189181108,21008.739692409912
Macropus_robustus,Diprotodontia,Macropodidae,4.327614326620625,3.2353666,0.039370565463490256,3.1549,3.3093,3.632000966666667,0.04003172194630426,3.5505,3.7057,1719.359133426225,1428.564981394613,2038.4497026427523,4285.494742756215,3552.2211848231955,5078.085396648894
Macropus_rufogriseus,Diprotodontia,Macropodidae,4.226599905207357,3.1397249333333335,0.0468286092527179,3.0469,3.2285,3.5410019666666668,0.046191016906030113,3.4453,3.6297,1379.5102551551984,1114.0379873306179,1692.3882444364176,3475.3773523555237,2788.04641783178,4262.849498615229
Macropus_rufus,Diprotodontia,Macropodidae,4.665111737075051,3.503326733333333,0.03767347619920235,3.4257,3.5753,3.8844476666666665,0.03834716890475609,3.8023,3.9535,3186.5939945534815,2665.0170999467637,3760.971132597691,7663.861835661022,6343.077242082354,8984.625925706858
Macroscelides_flavicaudatus,Macroscelidea,Macroscelididae,1.606381365110605,1.3688114,0.10136835432122097,1.1753,1.5871,1.8905383666666666,0.10224619924355202,1.6829,2.0957,23.378217780520444,14.97269576131849,38.645595158142605,77.72099764447361,48.18368378188961,124.65221497763986
Macroscelides_micus,Macroscelidea,Macroscelididae,1.4313637641589874,1.2328793333333334,0.11130166662373013,1.0188,1.4646,1.7626519,0.11211239993772588,1.5408,1.9902,17.095402614257367,10.442392185431741,29.14741201472475,57.8964453095958,34.73761519726527,97.76873589674211
Macroscelides_proboscideus,Macroscelidea,Macroscelididae,1.5820633629117087,1.3560552666666668,0.08747447319122448,1.1912,1.5352,1.8789004,0.08839543372864173,1.7134,2.0614,22.701537246457917,15.531020752328466,34.292567329756,75.6659344777183,51.68922254317573,115.18608035366773
Macrotarsomys_bastardi,Rodentia,Nesomyidae,1.469822015978163,1.2132331666666667,0.0917749413325396,1.0384,1.3931,1.7412395333333333,0.09262931220880163,1.5664,1.9224,16.339289461738172,10.924460532267922,24.722933460623384,55.111157591650795,36.84681891478682,83.63729915840261
Macrotarsomys_ingens,Rodentia,Nesomyidae,1.8027737252919758,1.4533247333333332,0.08271792046699644,1.2994,1.6158,1.9660243666666666,0.08335401442145592,1.8172,2.1345,28.400418081911734,19.925076614963974,41.28573303779979,92.47500568085118,65.64475019516993,136.30130062078274
Macrotarsomys_petteri,Rodentia,Nesomyidae,2.0211892990699383,1.6207393,0.09263987011012775,1.4453,1.8054,2.123397833333333,0.09341748427049419,1.9414,2.305,41.757962505609726,27.8804641783178,63.88516193898016,132.86109680263468,87.37757751180199,201.83663636815618
Macrotis_lagotis,Peramelemorphia,Thylacomyidae,3.130333768495006,2.3829621,0.06269163394940148,2.2527,2.499,2.8346344,0.06309615438524023,2.7107,2.9611,241.52500512666109,178.93693744453034,315.50046233746275,683.3361555494089,513.6886854227248,914.3237480570986
Macrotis_leucura,Peramelemorphia,Thylacomyidae,2.5493711523331775,1.9568972333333334,0.09434369549669025,1.7705,2.1386,2.4352755333333334,0.09499761082997486,2.2499,2.6236,90.55183036588316,58.95219770654914,137.59415960633882,272.44292439028953,177.78699932105118,420.3393032365499
Macrotus_californicus,Chiroptera,Phyllostomidae,1.0644579892269184,0.7698369666666667,0.030389914979200527,0.713,0.8335,1.3164754666666667,0.027438433640833856,1.261,1.3694,5.886226460384681,5.1641636927207095,6.815535747267044,20.724089857106726,18.238957023196374,23.409923796903964
Macrotus_waterhousii,Chiroptera,Phyllostomidae,1.1072099696478683,0.8792531333333333,0.11217711313700672,0.6531,1.1026,1.4239262,0.11227083031672416,1.2115,1.655,7.572741520124388,4.498834324565387,12.664848528539212,26.541545011078117,16.274213156422345,45.18559443749224
Macruromys_elegans,Rodentia,Muridae,1.9881128402683519,1.6288708333333333,0.08737671689981807,1.4542,1.799,2.1330509,0.08793625756376854,1.963,2.3044,42.547185164957554,28.457713318638028,62.95061828571975,135.84726524003096,91.83325964835811,201.55798128251908
Macruromys_major,Rodentia,Muridae,2.5440680443502757,2.0380458,0.08577401060922824,1.8646,2.2044,2.5166680666666665,0.08617911173845376,2.3407,2.6818,109.1555444066768,73.21498875340643,160.1031954667333,328.6003840408422,219.12907224144857,480.61796472595415
Madoqua_guentheri,Cetartiodactyla,Bovidae,3.8750612633917,3.1317883666666666,0.06010294287786372,3.0159,3.2484,3.5492262,0.06073206787397756,3.4372,3.6739,1354.5291843357606,1037.289543573869,1771.7400399431235,3541.817667637608,2736.5286541924665,4719.543572446043
Madoqua_kirkii,Cetartiodactyla,Bovidae,3.7242840637589936,3.0250448333333333,0.05422079956075181,2.9103,3.1222,3.4494148333333334,0.0550599518349854,3.3334,3.5483,1059.3630803007352,813.3921935671617,1324.9515574620957,2814.588010458337,2154.7654333634637,3534.2722436627364
Madoqua_piacentinii,Cetartiodactyla,Bovidae,3.3979400086720375,2.777599933333333,0.06012941173319994,2.6644,2.8992,3.216970133333333,0.06089285306585978,3.1067,3.3426,599.238810596914,461.74265947729555,792.8663748785477,1648.0490504027644,1278.4978440332093,2200.898426888075
Madoqua_saltiana,Cetartiodactyla,Bovidae,3.5118833609788744,2.8471628333333334,0.05874222119982683,2.7329,2.9636,3.2812948,0.059438108616262565,3.1635,3.3939,703.3359775607792,540.6298239953035,919.6021966586175,1911.1501110442757,1457.1357047304205,2476.851675793545
Madromys_blanfordi,Rodentia,Muridae,2.1492191126553797,1.7436507333333333,0.08156986187874699,1.5852,1.9091,2.240423333333333,0.0820221677407345,2.0719,2.3944,55.417985327126615,38.47689338937884,81.11478100379368,173.9495595124368,118.0048888068966,247.97048987986992
Makalata_didelphoides,Rodentia,Echimyidae,2.6020599913279625,2.082587333333333,0.1089759684217276,1.8705,2.2863,2.5585429333333334,0.10944894996120988,2.3533,2.7706,120.94483694042326,74.21641977388855,193.3303334496611,361.86196178864975,225.57969233866714,589.6577351462565
Makalata_macrura,Rodentia,Echimyidae,2.6424645202421213,2.1126543333333334,0.10831817571527713,1.9046,2.3295,2.5867534,0.10849186911313317,2.386,2.8108,129.61472218624613,80.27863879897868,213.5502086047438,386.1476534030785,243.2204009073816,646.844664171722
Makalata_obscura,Rodentia,Echimyidae,2.03342375548695,1.6645763333333334,0.10541576138069382,1.4587,1.8748,2.166672833333333,0.10602479293799512,1.9604,2.379,46.1930175453715,28.754114646740057,74.95489497919584,146.78201094551025,91.28512193311221,239.33157564053874
Malacomys_cansdalei,Rodentia,Muridae,1.8512583487190752,1.6111833,0.07818565023760876,1.455,1.7603,2.1216519666666667,0.07868405698153373,1.9615,2.2659,40.84917595576096,28.510182675039097,57.5837574486839,132.32806643241048,91.51662592812754,184.45906375860832
Malacomys_edwardsi,Rodentia,Muridae,1.8129133566428555,1.5838699,0.07754758908898783,1.42,1.724,2.0961017666666666,0.07810873133981924,1.936,2.2432,38.359231693978096,26.302679918953814,52.966344389165776,124.76758433921498,86.29785477669702,175.06527083833703
Malacomys_longipes,Rodentia,Muridae,1.9804578922761,1.7076268666666667,0.07742704764756324,1.5572,1.861,2.212156333333333,0.07788072026343751,2.063,2.3694,51.00665771230438,36.07447338641916,72.61059574351547,162.9882637214632,115.61122421920993,234.09923796903973
Malacothrix_typica,Rodentia,Nesomyidae,1.1271047983648077,0.9287049666666667,0.07035764756956225,0.8038,1.0788,1.4724657666666667,0.07156386057309651,1.3344,1.6131,8.486037892247573,6.365023332473053,11.989470404794204,29.68012780151034,21.597326806893946,41.02985668470055
Mallomys_aroaensis,Rodentia,Muridae,3.2211533219547053,2.529842,0.08477048547540536,2.3631,2.6912,2.9773397,0.08513394338736005,2.8088,3.1399,338.72090419517264,230.7278398044462,491.1339996469978,949.1605951954597,643.8726829014615,1380.0664559703318
Mallomys_gunung,Rodentia,Muridae,3.3010299956639813,2.5902190666666667,0.08494169007835127,2.4211,2.7557,3.0340454666666665,0.0851964695997413,2.8634,3.1979,389.24143650915215,263.69384934534656,569.7705527561363,1081.5471734845125,730.1296749459656,1577.2480530985956
Mallomys_istapantap,Rodentia,Muridae,3.290034611362518,2.5810131333333333,0.08546852822699116,2.4135,2.7441,3.025343,0.08600007039746803,2.8579,3.189,381.07734723384453,259.1194421354662,554.7534349517692,1060.090640116115,720.9414571644229,1545.254439538414
Mallomys_rothschildi,Rodentia,Muridae,3.063520999689991,2.4147282,0.08425848635162765,2.261,2.5934,2.8694717,0.08449258185134342,2.7111,3.045,259.85327815780533,182.38957023196383,392.1028509194606,740.4090184889359,514.1620281354357,1109.174815262401
Malpaisomys_insularis,Rodentia,Muridae,1.6020599913279623,1.3101729333333334,0.07474423313891668,1.165,1.4588,1.832098,0.07578927255188987,1.689,1.9915,20.42551113776291,14.621771744567184,28.76073628863028,67.9356914478454,48.86523593428336,98.06183143219715
Mammelomys_lanosus,Rodentia,Muridae,2.068927611682072,1.6830374,0.08250979216538114,1.5163,1.8417,2.1835010666666665,0.08292483239740836,2.0228,2.3468,48.198930315772,32.83220116091993,69.45443775834019,152.58121423360004,105.39014450691606,222.22862543282037
Mammelomys_rattoides,Rodentia,Muridae,2.3211840273023143,1.8670668,0.08206192026357768,1.7061,2.0254,2.3559355666666666,0.0821035893539811,2.1933,2.5149,73.63203441937037,50.82764640683728,106.02297833345983,226.95281123768183,156.06301757025503,327.26533057537137
Mammut_americanum,Proboscidea,Mammutidae,6.903089986991944,5.386488333333333,0.14104931612884797,5.1155,5.6667,5.6647308,0.14279284434741682,5.3789,5.9328,243494.0388069967,130466.7968639895,464194.5102393456,462094.50060182397,239276.47385277456,856643.2555816562
Mammuthus_columbi,Proboscidea,Elephantidae,6.977723605288848,5.5045244,0.10998202959385925,5.2916,5.7201,5.779335533333334,0.11382234566569008,5.5561,5.9949,319539.38868235785,195704.1341480676,524928.3155466857,601638.3802037864,359832.1800388802,988325.4980990282
Mammuthus_exilis,Proboscidea,Elephantidae,5.88024177589548,4.696436533333333,0.10855306709058853,4.4907,4.9193,5.021697166666667,0.11133968287916682,4.798,5.2371,49709.172472450875,30952.80416593982,83042.42061523152,105122.85970011044,62805.8358813318,172623.53266051
