Binomial.1.2,Order.1.2,Family.1.2,log10BM,log10MR,MR,source
Procyon_lotor,Carnivora,Procyonidae,3.7054360465852505,2.886954139386636,BMR,WhiteSeymore.2003
Melursus_ursinus,Carnivora,Ursidae,3.8258154449852038,2.6094481222660564,BMR,WhiteSeymore.2003
Arctictis_binturong,Carnivora,Viverridae,4.154728207440155,3.0419918800462704,BMR,WhiteSeymore.2003
Arctogalidia_trivirgata,Carnivora,Viverridae,3.303196057420489,2.4258308069450996,BMR,WhiteSeymore.2003
Fossa_fossana,Carnivora,Eupleridae,3.3541084391474008,2.640233873317214,BMR,WhiteSeymore.2003
Genetta_tigrina,Carnivora,Viverridae,3.229937685907934,2.5564262774558,BMR,WhiteSeymore.2003
Nandinia_binotata,Carnivora,Nandiniidae,3.630427875025024,2.6191164713556105,BMR,WhiteSeymore.2003
Paradoxurus_hermaphroditus,Carnivora,Viverridae,3.499687082618404,2.821092408363933,BMR,WhiteSeymore.2003
Heterohyrax_brucei,Hyracoidea,Procaviidae,3.3010299956639813,2.5404381720716698,BMR,WhiteSeymore.2003
Dendrohyrax_dorsalis,Hyracoidea,Procaviidae,3.3443922736851106,2.55874561264457,BMR,WhiteSeymore.2003
Procavia_capensis,Hyracoidea,Procaviidae,3.380211241711606,2.50264961118227,BMR,WhiteSeymore.2003
Procavia_capensis,Hyracoidea,Procaviidae,3.3521825181113627,2.637348185079726,BMR,WhiteSeymore.2003
Procavia_capensis,Hyracoidea,Procaviidae,3.439332693830263,2.7546194807354905,BMR,WhiteSeymore.2003
Amblysomus_hottentotus,Afrosoricida,Chrysochloridae,1.845098040014257,1.610989085971108,BMR,WhiteSeymore.2003
Chrysochloris_asiatica,Afrosoricida,Chrysochloridae,1.6434526764861874,1.394912904681592,BMR,WhiteSeymore.2003
Eremitalpa_granti,Afrosoricida,Chrysochloridae,1.3010299956639813,0.683105675640401,BMR,WhiteSeymore.2003
Atelerix_albiventris,Eulipotyphla,Erinaceidae,2.6532125137753435,1.854832129293632,BMR,WhiteSeymore.2003
Echinosorex_gymnura,Eulipotyphla,Erinaceidae,2.8580557180503643,2.3862250218764793,BMR,WhiteSeymore.2003
Erinaceus_concolor,Eulipotyphla,Erinaceidae,2.9152414973061944,2.2236853921448554,BMR,WhiteSeymore.2003
Erinaceus_europaeus,Eulipotyphla,Erinaceidae,2.8750612633917,2.211379452807445,BMR,WhiteSeymore.2003
Hemiechinus_auritus,Eulipotyphla,Erinaceidae,2.6020599913279625,1.8649492635851737,BMR,WhiteSeymore.2003
Hylomys_suillus,Eulipotyphla,Erinaceidae,1.761927838420529,1.4619801476431407,BMR,WhiteSeymore.2003
Paraechinus_aethiopicus,Eulipotyphla,Erinaceidae,2.6532125137753435,1.7342581980877825,BMR,WhiteSeymore.2003
Blarina_brevicauda,Eulipotyphla,Soricidae,1.3117538610557542,1.5000095150160613,BMR,WhiteSeymore.2003
Blarina_carolinensis,Eulipotyphla,Soricidae,1.0086001717619175,1.2107355765117398,BMR,WhiteSeymore.2003
Crocidura_crossei,Eulipotyphla,Soricidae,1.0086001717619175,1.033353693974564,BMR,WhiteSeymore.2003
Crocidura_flavescens,Eulipotyphla,Soricidae,1.5211380837040362,1.3314656866213326,BMR,WhiteSeymore.2003
Crocidura_hildegardeae,Eulipotyphla,Soricidae,1,1.098079023611219,BMR,WhiteSeymore.2003
Crocidura_leucodon,Eulipotyphla,Soricidae,1.0681858617461617,1.1573219397166563,BMR,WhiteSeymore.2003
Crocidura_luna,Eulipotyphla,Soricidae,1.0718820073061255,1.0775573564666172,BMR,WhiteSeymore.2003
Crocidura_olivieri,Eulipotyphla,Soricidae,1.5899496013257077,1.4495185227528007,BMR,WhiteSeymore.2003
Crocidura_poensis,Eulipotyphla,Soricidae,1.2380461031287955,1.1758660646672385,BMR,WhiteSeymore.2003
Crocidura_russula,Eulipotyphla,Soricidae,1.0170333392987803,1.042941157980289,BMR,WhiteSeymore.2003
Crocidura_suaveolens,Eulipotyphla,Soricidae,0.8129133566428556,0.9595674798136451,BMR,WhiteSeymore.2003
Crocidura_viaria,Eulipotyphla,Soricidae,1.167317334748176,1.0274979493255119,BMR,WhiteSeymore.2003
Cryptotis_parva,Eulipotyphla,Soricidae,0.7923916894982539,0.9664069043439507,BMR,WhiteSeymore.2003
Neomys_anomalus,Eulipotyphla,Soricidae,1.1172712956557642,1.5078821381159466,BMR,WhiteSeymore.2003
Neomys_fodiens,Eulipotyphla,Soricidae,1.2329961103921538,1.421093001973832,BMR,WhiteSeymore.2003
Notiosorex_crawfordi,Eulipotyphla,Soricidae,0.6020599913279624,0.803679606846251,BMR,WhiteSeymore.2003
Sorex_alpinus,Eulipotyphla,Soricidae,0.8976270912904415,1.3661527138792506,BMR,WhiteSeymore.2003
Sorex_araneus,Eulipotyphla,Soricidae,0.9057958803678685,1.4627021668982256,BMR,WhiteSeymore.2003
Sorex_cinereus,Eulipotyphla,Soricidae,0.5440680443502757,1.1814162294300015,BMR,WhiteSeymore.2003
Sorex_coronatus,Eulipotyphla,Soricidae,0.9590413923210935,1.398273033488859,BMR,WhiteSeymore.2003
Sorex_minutus,Eulipotyphla,Soricidae,0.6020599913279624,1.1716563921408454,BMR,WhiteSeymore.2003
Sorex_ornatus,Eulipotyphla,Soricidae,0.9867717342662449,1.4016073645076754,BMR,WhiteSeymore.2003
Sorex_vagrans,Eulipotyphla,Soricidae,0.7160033436347992,1.1318119955454808,BMR,WhiteSeymore.2003
Suncus_etruscus,Eulipotyphla,Soricidae,0.38021124171160603,0.8414681677356508,BMR,WhiteSeymore.2003
Suncus_murinus,Eulipotyphla,Soricidae,1.4800069429571505,1.4576226413689506,BMR,WhiteSeymore.2003
Condylura_cristata,Eulipotyphla,Talpidae,1.6901960800285136,1.7256811880805916,BMR,WhiteSeymore.2003
Neurotrichus_gibbsii,Eulipotyphla,Talpidae,1.0718820073061255,1.350558628530355,BMR,WhiteSeymore.2003
Scalopus_aquaticus,Eulipotyphla,Talpidae,1.6812412373755872,1.5136943443255453,BMR,WhiteSeymore.2003
Scapanus_latimanus,Eulipotyphla,Talpidae,1.7853298350107671,1.5650606469800015,BMR,WhiteSeymore.2003
Scapanus_orarius,Eulipotyphla,Talpidae,1.7867514221455612,1.4899637051592185,BMR,WhiteSeymore.2003
Scapanus_townsendii,Eulipotyphla,Talpidae,2.1142772965615864,1.720133555396176,BMR,WhiteSeymore.2003
Echinops_telfairi,Afrosoricida,Tenrecidae,2.06595298031387,1.8098862526524102,BMR,WhiteSeymore.2003
Geogale_aurita,Afrosoricida,Tenrecidae,0.8388490907372553,0.569596400812883,BMR,WhiteSeymore.2003
Hemicentetes_nigriceps,Afrosoricida,Tenrecidae,2.0081741840064264,1.5434436822113948,BMR,WhiteSeymore.2003
Hemicentetes_semispinosus,Afrosoricida,Tenrecidae,2.123851640967086,1.4899637051592185,BMR,WhiteSeymore.2003
Limnogale_mergulus,Afrosoricida,Tenrecidae,1.8904210188009143,1.4305174835268244,BMR,WhiteSeymore.2003
Microgale_cowani,Afrosoricida,Tenrecidae,1.0863598306747482,1.188255653960307,BMR,WhiteSeymore.2003
Microgale_dobsoni,Afrosoricida,Tenrecidae,1.649334858712142,1.4343847796237432,BMR,WhiteSeymore.2003
Microgale_talazaci,Afrosoricida,Tenrecidae,1.6434526764861874,1.3225921649089871,BMR,WhiteSeymore.2003
Setifer_setosus,Afrosoricida,Tenrecidae,2.724275869600789,1.769109381258783,BMR,WhiteSeymore.2003
Tenrec_ecaudatus,Afrosoricida,Tenrecidae,2.8129133566428557,1.7993812632209452,BMR,WhiteSeymore.2003
Lepus_alleni,Lagomorpha,Leporidae,3.4771212547196626,2.9005896198543075,BMR,WhiteSeymore.2003
Lepus_americanus,Lagomorpha,Leporidae,3.198931869932209,2.8643774471998626,BMR,WhiteSeymore.2003
Lepus_arcticus,Lagomorpha,Leporidae,3.4777577533081705,2.7173329364109513,BMR,WhiteSeymore.2003
Lepus_californicus,Lagomorpha,Leporidae,3.361727836017593,2.8007083673304853,BMR,WhiteSeymore.2003
Lepus_timidus,Lagomorpha,Leporidae,3.4807253789884878,3.0090316314118675,BMR,WhiteSeymore.2003
Lepus_townsendii,Lagomorpha,Leporidae,3.385606273598312,2.7848527495867677,BMR,WhiteSeymore.2003
Oryctolagus_cuniculus,Lagomorpha,Leporidae,3.3010299956639813,2.7400105269768735,BMR,WhiteSeymore.2003
Sylvilagus_audubonii,Lagomorpha,Leporidae,2.8276277047674334,2.324579786144501,BMR,WhiteSeymore.2003
Ochotona_princeps,Lagomorpha,Ochotonidae,2.037426497940624,1.9058221467879843,BMR,WhiteSeymore.2003
Ochotona_dauurica,Lagomorpha,Ochotonidae,2.1061908972634154,2.0793050227361376,BMR,WhiteSeymore.2003
Elephantulus_brachyrhynchus,Macroscelidea,Macroscelididae,1.6560982020128319,1.323587112610823,BMR,WhiteSeymore.2003
Elephantulus_edwardii,Macroscelidea,Macroscelididae,1.6989700043360187,1.4195021779170436,BMR,WhiteSeymore.2003
Elephantulus_intufi,Macroscelidea,Macroscelididae,1.667359546183087,1.3991090192752003,BMR,WhiteSeymore.2003
Elephantulus_myurus,Macroscelidea,Macroscelididae,1.799133693302063,1.5046192040451742,BMR,WhiteSeymore.2003
Elephantulus_rozeti,Macroscelidea,Macroscelididae,1.6561940621791857,1.3625335722525198,BMR,WhiteSeymore.2003
Elephantulus_rufescens,Macroscelidea,Macroscelididae,1.724275869600789,1.4382179420354722,BMR,WhiteSeymore.2003
Macroscelides_proboscideus,Macroscelidea,Macroscelididae,1.591064607026499,1.4016073645076754,BMR,WhiteSeymore.2003
Petrodromus_tetradactylus,Macroscelidea,Macroscelididae,2.3140990632952843,1.9371701285547391,BMR,WhiteSeymore.2003
Manis_crassicaudata,Pholidota,Manidae,4.201670179646581,2.7768774571391313,BMR,WhiteSeymore.2003
Manis_javanica,Pholidota,Manidae,3.625312450961674,2.726860802609081,BMR,WhiteSeymore.2003
Phataginus_tetradactyla,Pholidota,Manidae,3.155336037465062,2.042941157980289,BMR,WhiteSeymore.2003
Manis_pentadactyla,Pholidota,Manidae,3.5608030019939636,2.507882138115947,BMR,WhiteSeymore.2003
Phataginus_tricuspis,Pholidota,Manidae,3.1351326513767748,2.124014757705619,BMR,WhiteSeymore.2003
Callithrix_jacchus,Primates,Callitrichidae,2.278753600952829,1.8649492635851737,BMR,WhiteSeymore.2003
Cebuella_pygmaea,Primates,Callitrichidae,2.0674428427763805,1.751291537386563,BMR,WhiteSeymore.2003
Saguinus_geoffroyi,Primates,Callitrichidae,2.3521825181113627,2.052321533050544,BMR,WhiteSeymore.2003
Alouatta_palliata,Primates,Atelidae,3.6693168805661123,2.9959175018524893,BMR,WhiteSeymore.2003
Aotus_trivirgatus,Primates,Aotidae,2.9138138523837167,2.328527944989493,BMR,WhiteSeymore.2003
Saimiri_sciureus,Primates,Cebidae,2.942008053022313,2.586738191724639,BMR,WhiteSeymore.2003
Cercopithecus_mitis,Primates,Cercopithecidae,3.929418925714293,3.2135615192250775,BMR,WhiteSeymore.2003
Colobus_guereza,Primates,Cercopithecidae,4.019116290447073,3.1570303690565584,BMR,WhiteSeymore.2003
Erythrocebus_patas,Primates,Cercopithecidae,3.4771212547196626,2.7116769283329387,BMR,WhiteSeymore.2003
Papio_anubis,Primates,Cercopithecidae,3.9777236052888476,3.126837917041998,BMR,WhiteSeymore.2003
Papio_ursinus,Primates,Cercopithecidae,4.227886704613674,3.3946598438905706,BMR,WhiteSeymore.2003
Cheirogaleus_medius,Primates,Cheirogaleidae,2.4771212547196626,1.9731402870029189,BMR,WhiteSeymore.2003
Propithecus_verreauxi,Primates,Indriidae,3.525044807036845,2.5091804783412277,BMR,WhiteSeymore.2003
Eulemur_fulvus,Primates,Lemuridae,3.367355921026019,2.55584450311307,BMR,WhiteSeymore.2003
Arctocebus_calabarensis,Primates,Lorisidae,2.3138672203691533,1.8003769712961655,BMR,WhiteSeymore.2003
Euoticus_elegantulus,Primates,Galagidae,2.417471693203293,2.017559426791332,BMR,WhiteSeymore.2003
Galago_moholi,Primates,Galagidae,2.230448921378274,1.3906758517383373,BMR,WhiteSeymore.2003
Galago_senegalensis,Primates,Galagidae,2.2342641243787895,1.8198262427968077,BMR,WhiteSeymore.2003
Galagoides_demidoff,Primates,Galagidae,1.8048206787211623,1.4539576872825453,BMR,WhiteSeymore.2003
Loris_tardigradus,Primates,Lorisidae,2.4533183400470375,1.7903156452882694,BMR,WhiteSeymore.2003
Nycticebus_coucang,Primates,Lorisidae,3.0644579892269186,2.1192683226811573,BMR,WhiteSeymore.2003
Otolemur_crassicaudatus,Primates,Galagidae,2.9777236052888476,2.2980028916735358,BMR,WhiteSeymore.2003
Otolemur_garnettii,Primates,Galagidae,3.118595365223762,2.5306783347825133,BMR,WhiteSeymore.2003
Perodicticus_potto,Primates,Lorisidae,2.984077033902831,2.197653428300687,BMR,WhiteSeymore.2003
Tarsius_syrichta,Primates,Tarsiidae,2.0530784434834195,1.5695964008128829,BMR,WhiteSeymore.2003
Tarsius_tarsier,Primates,Tarsiidae,2.2380461031287955,1.856291944052675,BMR,WhiteSeymore.2003
Cuniculus_paca,Rodentia,Cuniculidae,3.9617057840025054,3.121932714362569,BMR,WhiteSeymore.2003
Aplodontia_rufa,Rodentia,Aplodontiidae,2.7993405494535817,2.1258989015801704,BMR,WhiteSeymore.2003
Bathyergus_janetta,Rodentia,Bathyergidae,2.6085260335771943,2.0159479426347526,BMR,WhiteSeymore.2003
Bathyergus_suillus,Rodentia,Bathyergidae,2.792391689498254,2.1656934451671686,BMR,WhiteSeymore.2003
Fukomys_bocagei,Rodentia,Bathyergidae,1.9731278535996986,1.525714915250963,BMR,WhiteSeymore.2003
Fukomys_damarensis,Rodentia,Bathyergidae,2.1398790864012365,1.5790804079994656,BMR,WhiteSeymore.2003
Fukomys_darlingi,Rodentia,Bathyergidae,1.7781512503836436,1.4524830017165395,BMR,WhiteSeymore.2003
Cryptomys_hottentotus,Rodentia,Bathyergidae,1.8750612633917,1.5124094484714259,BMR,WhiteSeymore.2003
Cryptomys_hottentotus,Rodentia,Bathyergidae,1.9003671286564703,1.4273986587630774,BMR,WhiteSeymore.2003
Cryptomys_hottentotus,Rodentia,Bathyergidae,2.0086001717619175,1.594795834394262,BMR,WhiteSeymore.2003
Fukomys_mechowi,Rodentia,Bathyergidae,2.4265112613645754,1.8877681873886198,BMR,WhiteSeymore.2003
Georychus_capensis,Rodentia,Bathyergidae,2.290034611362518,1.7464390345921508,BMR,WhiteSeymore.2003
Heliophobius_argenteocinereus,Rodentia,Bathyergidae,1.9444826721501687,1.5570072735048623,BMR,WhiteSeymore.2003
Heterocephalus_glaber,Rodentia,Bathyergidae,1.505149978319906,0.9948595366961553,BMR,WhiteSeymore.2003
Capromys_pilorides,Rodentia,Echimyidae,3.419955748489758,2.464789260147752,BMR,WhiteSeymore.2003
Geocapromys_ingrahami,Rodentia,Echimyidae,2.88930170250631,2.1076606522471146,BMR,WhiteSeymore.2003
Geocapromys_brownii,Rodentia,Echimyidae,3.3902283624691303,2.5504552928291937,BMR,WhiteSeymore.2003
Cavia_tschudii,Rodentia,Caviidae,2.798650645445269,2.222181774433178,BMR,WhiteSeymore.2003
Dolichotis_salinicola,Rodentia,Caviidae,3.2076343673889616,2.543982472043699,BMR,WhiteSeymore.2003
Galea_musteloides,Rodentia,Caviidae,2.507855871695831,2.1047096025102325,BMR,WhiteSeymore.2003
Kerodon_rupestris,Rodentia,Caviidae,2.9036325160842376,2.240010944695849,BMR,WhiteSeymore.2003
Microcavia_niata,Rodentia,Caviidae,2.406540180433955,1.927877437135696,BMR,WhiteSeymore.2003
Chinchilla_lanigera,Rodentia,Chinchillidae,2.629409599102719,1.9845697487837006,BMR,WhiteSeymore.2003
Lagostomus_maximus,Rodentia,Chinchillidae,3.8314858392486575,2.96174497353114,BMR,WhiteSeymore.2003
Ctenomys_australis,Rodentia,Ctenomyidae,2.531478917042255,1.7498042260633966,BMR,WhiteSeymore.2003
Ctenomys_fulvus,Rodentia,Ctenomyidae,2.4771212547196626,1.9595674798136453,BMR,WhiteSeymore.2003
Ctenomys_maulinus,Rodentia,Ctenomyidae,2.3324384599156054,1.955179463140411,BMR,WhiteSeymore.2003
Ctenomys_opimus,Rodentia,Ctenomyidae,2.330413773349191,1.7233123032151123,BMR,WhiteSeymore.2003
Ctenomys_peruanus,Rodentia,Ctenomyidae,2.690196080028514,2.0265142694442586,BMR,WhiteSeymore.2003
Ctenomys_talarum,Rodentia,Ctenomyidae,2.0827853703164503,1.7229162297887515,BMR,WhiteSeymore.2003
Dasyprocta_azarae,Rodentia,Dasyproctidae,3.585347911094591,2.958647364041711,BMR,WhiteSeymore.2003
Dasyprocta_leporina,Rodentia,Dasyproctidae,3.4292676664331685,2.87581248225326,BMR,WhiteSeymore.2003
Myoprocta_acouchy,Rodentia,Dasyproctidae,2.9609461957338312,2.3844145608684766,BMR,WhiteSeymore.2003
Dipus_sagitta,Rodentia,Dipodidae,2.2041199826559246,1.7666082954706683,BMR,WhiteSeymore.2003
Jaculus_jaculus,Rodentia,Dipodidae,1.8750612633917,1.648307376666313,BMR,WhiteSeymore.2003
Jaculus_orientalis,Rodentia,Dipodidae,2.143014800254095,1.826120475894496,BMR,WhiteSeymore.2003
Napaeozapus_insignis,Rodentia,Dipodidae,1.3424226808222062,1.2808008615659134,BMR,WhiteSeymore.2003
Sicista_betulina,Rodentia,Dipodidae,1,1.188255653960307,BMR,WhiteSeymore.2003
Zapus_hudsonius,Rodentia,Dipodidae,1.376576957056512,1.2357738917525944,BMR,WhiteSeymore.2003
Proechimys_semispinosus,Rodentia,Echimyidae,2.6972293427597176,2.1796201943381464,BMR,WhiteSeymore.2003
Thrichomys_apereoides,Rodentia,Echimyidae,2.509202522331103,1.9984461522676893,BMR,WhiteSeymore.2003
Coendou_prehensilis,Rodentia,Erethizontidae,3.515873843711679,2.6461375506942995,BMR,WhiteSeymore.2003
Erethizon_dorsatum,Rodentia,Erethizontidae,4.046729222266487,3.1277749065789258,BMR,WhiteSeymore.2003
Geomys_bursarius,Rodentia,Geomyidae,2.294466226161593,1.8226699418162509,BMR,WhiteSeymore.2003
Geomys_pinetis,Rodentia,Geomyidae,2.2380461031287955,1.8076099004746833,BMR,WhiteSeymore.2003
Thomomys_bottae,Rodentia,Geomyidae,2.155336037465062,1.762648683043307,BMR,WhiteSeymore.2003
Thomomys_talpoides,Rodentia,Geomyidae,2.0285712526925375,1.8353940200234573,BMR,WhiteSeymore.2003
Thomomys_umbrinus,Rodentia,Geomyidae,1.9294189257142926,1.5422439729349318,BMR,WhiteSeymore.2003
Chaetodipus_baileyi,Rodentia,Heteromyidae,1.4638929889859074,1.2209247707136752,BMR,WhiteSeymore.2003
Chaetodipus_californicus,Rodentia,Heteromyidae,1.3424226808222062,1.0114852790791389,BMR,WhiteSeymore.2003
Chaetodipus_fallax,Rodentia,Heteromyidae,1.2922560713564761,1.1128579556428093,BMR,WhiteSeymore.2003
Chaetodipus_hispidus,Rodentia,Heteromyidae,1.5965970956264601,1.3768326245640479,BMR,WhiteSeymore.2003
Chaetodipus_intermedius,Rodentia,Heteromyidae,1.1760912590556813,0.9359587066202941,BMR,WhiteSeymore.2003
Chaetodipus_penicillatus,Rodentia,Heteromyidae,1.2041199826559248,1.033353693974564,BMR,WhiteSeymore.2003
Dipodomys_agilis,Rodentia,Heteromyidae,1.7824726241662863,1.4865627912888149,BMR,WhiteSeymore.2003
Dipodomys_deserti,Rodentia,Heteromyidae,2.0253058652647704,1.6478365966940305,BMR,WhiteSeymore.2003
Dipodomys_heermanni,Rodentia,Heteromyidae,1.801403710017355,1.5476167566987928,BMR,WhiteSeymore.2003
Dipodomys_merriami,Rodentia,Heteromyidae,1.5622928644564746,1.3114946056907126,BMR,WhiteSeymore.2003
Dipodomys_microps,Rodentia,Heteromyidae,1.7573960287930241,1.508531793408224,BMR,WhiteSeymore.2003
Dipodomys_nitratoides,Rodentia,Heteromyidae,1.5774917998372253,1.3468066010300492,BMR,WhiteSeymore.2003
Dipodomys_ordii,Rodentia,Heteromyidae,1.670245853074124,1.4906407037092546,BMR,WhiteSeymore.2003
Dipodomys_panamintinus,Rodentia,Heteromyidae,1.8075350280688534,1.5540944894009763,BMR,WhiteSeymore.2003
Heteromys_anomalus,Rodentia,Heteromyidae,1.8407332346118068,1.685271737396909,BMR,WhiteSeymore.2003
Heteromys_desmarestianus,Rodentia,Heteromyidae,1.8796692056320534,1.6791793301256763,BMR,WhiteSeymore.2003
Heteromys_irroratus,Rodentia,Heteromyidae,1.6821450763738317,1.4146944408271398,BMR,WhiteSeymore.2003
Heteromys_salvini,Rodentia,Heteromyidae,1.6414741105040995,1.3542785183554842,BMR,WhiteSeymore.2003
Microdipodops_megacephalus,Rodentia,Heteromyidae,1.0413926851582251,1.1631126185975516,BMR,WhiteSeymore.2003
Microdipodops_pallidus,Rodentia,Heteromyidae,1.1818435879447726,0.9797708659019322,BMR,WhiteSeymore.2003
Perognathus_flavus,Rodentia,Heteromyidae,0.919078092376074,0.9211517787691965,BMR,WhiteSeymore.2003
Perognathus_longimembris,Rodentia,Heteromyidae,0.9493900066449128,0.6608292809292488,BMR,WhiteSeymore.2003
Hydrochoerus_hydrochaeris,Rodentia,Caviidae,4.421357098513142,3.5024060747932593,BMR,WhiteSeymore.2003
Hystrix_africaeaustralis,Rodentia,Hystricidae,4.05307844348342,3.056330405234875,BMR,WhiteSeymore.2003
Abrothrix_lanosus,Rodentia,Cricetidae,1.380211241711606,1.342070518304836,BMR,WhiteSeymore.2003
Abrothrix_longipilis,Rodentia,Cricetidae,1.6263403673750423,1.4427735203300316,BMR,WhiteSeymore.2003
Acomys_cahirinus,Rodentia,Muridae,1.6232492903979006,1.3477476511965265,BMR,WhiteSeymore.2003
Acomys_russatus,Rodentia,Muridae,1.7446840632768863,1.3155629678251253,BMR,WhiteSeymore.2003
Acomys_spinosissimus,Rodentia,Muridae,1.4316853446860118,1.3275442651082396,BMR,WhiteSeymore.2003
Acomys_subspinosus,Rodentia,Muridae,1.5085297189712865,1.6042717262781399,BMR,WhiteSeymore.2003
Aethomys_namaquensis,Rodentia,Muridae,1.8075350280688534,1.4374540113514198,BMR,WhiteSeymore.2003
Akodon_albiventer,Rodentia,Cricetidae,1.4913616938342726,1.350558628530355,BMR,WhiteSeymore.2003
Akodon_azarae,Rodentia,Cricetidae,1.380211241711606,1.293765838730281,BMR,WhiteSeymore.2003
Alticola_argentatus,Rodentia,Cricetidae,1.5763413502057928,1.7658910459568513,BMR,WhiteSeymore.2003
Apodemus_flavicollis,Rodentia,Muridae,1.3783979009481377,1.3195935719937664,BMR,WhiteSeymore.2003
Apodemus_witherbyi,Rodentia,Muridae,1.3117538610557542,1.3820756799764198,BMR,WhiteSeymore.2003
Apodemus_mystacinus,Rodentia,Muridae,1.606381365110605,1.4312937026466015,BMR,WhiteSeymore.2003
Apodemus_sylvaticus,Rodentia,Muridae,1.3783979009481377,1.3195935719937664,BMR,WhiteSeymore.2003
Arborimus_longicaudus,Rodentia,Cricetidae,1.3384564936046048,1.4532209704275028,BMR,WhiteSeymore.2003
Arvicola_amphibius,Rodentia,Cricetidae,1.9637878273455553,1.7112700950648712,BMR,WhiteSeymore.2003
Loxodontomys_micropus,Rodentia,Cricetidae,1.7944880466591695,1.6734445304280026,BMR,WhiteSeymore.2003
Baiomys_taylori,Rodentia,Cricetidae,0.8543060418010806,0.9161017860325549,BMR,WhiteSeymore.2003
Calomys_lepidus,Rodentia,Calomyscidae,1.2041199826559248,1.1424981633996318,BMR,WhiteSeymore.2003
Calomys_musculinus,Rodentia,Calomyscidae,1.2278867046136734,1.1240147577056188,BMR,WhiteSeymore.2003
Calomys_venustus,Rodentia,Calomyscidae,1.6998377258672457,1.5564262774557998,BMR,WhiteSeymore.2003
Cannomys_badius,Rodentia,Spalacidae,2.53655844257153,1.9186341225479497,BMR,WhiteSeymore.2003
Chelemys_macronyx,Rodentia,Cricetidae,1.792391689498254,1.6089332502651434,BMR,WhiteSeymore.2003
Chionomys_nivalis,Rodentia,Cricetidae,1.515873843711679,1.5915906945190508,BMR,WhiteSeymore.2003
Abrothrix_andinus,Rodentia,Cricetidae,1.5390760987927767,1.4940099563091014,BMR,WhiteSeymore.2003
Abrothrix_olivaceus,Rodentia,Cricetidae,1.4313637641589874,1.3768326245640479,BMR,WhiteSeymore.2003
Myodes_glareolus,Rodentia,Cricetidae,1.3692158574101427,1.4851949335221337,BMR,WhiteSeymore.2003
Myodes_rufocanus,Rodentia,Cricetidae,1.4313637641589874,1.4568921206215946,BMR,WhiteSeymore.2003
Myodes_rutilus,Rodentia,Cricetidae,1.4471580313422192,1.5695964008128829,BMR,WhiteSeymore.2003
Myodes_californicus,Rodentia,Cricetidae,1.2624510897304295,1.4691468858829553,BMR,WhiteSeymore.2003
Myodes_gapperi,Rodentia,Cricetidae,1.3483048630481607,1.375952594917631,BMR,WhiteSeymore.2003
Conilurus_penicillatus,Rodentia,Muridae,2.3287872003545345,1.8944932285772598,BMR,WhiteSeymore.2003
Cricetomys_gambianus,Rodentia,Nesomyidae,3.271841606536499,2.7402771171876674,BMR,WhiteSeymore.2003
Cricetulus_migratorius,Rodentia,Cricetidae,1.4871383754771865,1.3255701958825223,BMR,WhiteSeymore.2003
Cricetus_cricetus,Rodentia,Cricetidae,2.558708570533166,2.0480317094303766,BMR,WhiteSeymore.2003
Desmodillus_auricularis,Rodentia,Muridae,1.8569100603007862,1.6266001915465036,BMR,WhiteSeymore.2003
Dicrostonyx_groenlandicus,Rodentia,Cricetidae,1.775391971696612,1.6778626202280291,BMR,WhiteSeymore.2003
Eligmodontia_typus,Rodentia,Cricetidae,1.2430380486862944,1.1587768639648306,BMR,WhiteSeymore.2003
Euneomys_chinchilloides,Rodentia,Cricetidae,1.8155777483242672,1.6094481222660562,BMR,WhiteSeymore.2003
Gerbillurus_paeba,Rodentia,Muridae,1.530199698203082,1.224684919586982,BMR,WhiteSeymore.2003
Gerbillurus_setzeri,Rodentia,Muridae,1.6637009253896482,1.251307399707396,BMR,WhiteSeymore.2003
Gerbillurus_tytonis,Rodentia,Muridae,1.4756711883244296,1.1841649378581527,BMR,WhiteSeymore.2003
Gerbillurus_vallinus,Rodentia,Muridae,1.5888317255942073,1.224684919586982,BMR,WhiteSeymore.2003
Gerbillus_andersoni,Rodentia,Muridae,1.5477747053878226,1.2719374012346083,BMR,WhiteSeymore.2003
Gerbillus_dasyurus,Rodentia,Muridae,1.4409090820652177,1.1499732959945106,BMR,WhiteSeymore.2003
Gerbillus_gerbillus,Rodentia,Muridae,1.4727564493172123,1.3114946056907126,BMR,WhiteSeymore.2003
Gerbillus_nanus,Rodentia,Muridae,1.4533183400470377,1.0294586500910397,BMR,WhiteSeymore.2003
Gerbillus_perpallidus,Rodentia,Muridae,1.7193312869837267,1.3215949325950385,BMR,WhiteSeymore.2003
Gerbillus_pusillus,Rodentia,Muridae,1.100370545117563,0.8134394441354071,BMR,WhiteSeymore.2003
Gerbillus_pyramidum,Rodentia,Muridae,2.0354297381845483,1.5937300805296022,BMR,WhiteSeymore.2003
Graomys_griseoflavus,Rodentia,Cricetidae,1.841359470454855,1.6073849617022828,BMR,WhiteSeymore.2003
Hydromys_chrysogaster,Rodentia,Muridae,2.9542425094393248,2.4059862863273405,BMR,WhiteSeymore.2003
Isthmomys_pirrensis,Rodentia,Cricetidae,2.13956426617585,1.7673243623796397,BMR,WhiteSeymore.2003
Lemmiscus_curtatus,Rodentia,Cricetidae,1.481442628502305,1.3846736606963284,BMR,WhiteSeymore.2003
Lemmus_lemmus,Rodentia,Cricetidae,1.9030899869919435,1.9664069043439507,BMR,WhiteSeymore.2003
