Binomial.1.2,Genus.1.2,Order.1.2,Family.1.2,Binomial.Source,BM,BMR,log10BM,log10BMR,Source,Accepted,Comment
Erethizon_dorsatum,Erethizon,Rodentia,Erethizontidae,Erethizon_dorsata,5530,1008.788675038003,3.7427251313046983,3.0038001980732423,Genoud.2018,0,NA
Erethizon_dorsatum,Erethizon,Rodentia,Erethizontidae,Erethizon_dorsata,6100,1304.2135839095195,3.785329835010767,3.115348719246862,Genoud.2018,0,NA
Erethizon_dorsatum,Erethizon,Rodentia,Erethizontidae,Erethizon_dorsata,11136,1181.0208878493695,4.046729222266487,3.072257578729094,Genoud.2018,0,NA
Hystrix_africaeaustralis,Hystrix,Rodentia,Hystricidae,Hystrix_africaeaustralis,11100,984.1840732078081,4.045322978786658,2.9930763326814693,Genoud.2018,0,NA
Hystrix_africaeaustralis,Hystrix,Rodentia,Hystricidae,Hystrix_africaeaustralis,10700,862.4337158756352,4.02938377768521,2.9357257264286085,Genoud.2018,0,NA
Myocastor_coypus,Myocastor,Rodentia,Echimyidae,Myocastor_coypus,4325,1284.2753720816027,3.635986111800833,3.108658154381727,Genoud.2018,0,NA
Aconaemys_fuscus,Aconaemys,Rodentia,Octodontidae,Aconaemys_fuscus,112,58.32987502848,2.0492180226701815,1.765891045956851,Genoud.2018,1,NA
Octodon_bridgesi,Octodon,Rodentia,Octodontidae,Octodon_bridgesi,176.1,88.362529691904,2.245759355967277,1.9462681406026177,Genoud.2018,1,NA
Octodon_degus,Octodon,Rodentia,Octodontidae,Octodon_degus,206.4,84.57349814046721,2.314709692955174,1.9272342943098677,Genoud.2018,1,NA
Octodon_degus,Octodon,Rodentia,Octodontidae,Octodon_degus,229.2,90.5993116764672,2.3602146132953523,1.9571248981597311,Genoud.2018,1,NA
Octodon_degus,Octodon,Rodentia,Octodontidae,Octodon_degus,149.6,55.630310564352,2.1749315935284423,1.7453114844601136,Genoud.2018,1,NA
Octodon_degus,Octodon,Rodentia,Octodontidae,Octodon_degus,179.9,71.82769734911999,2.2550311633455515,1.856291944052675,Genoud.2018,1,NA
Octodon_degus,Octodon,Rodentia,Octodontidae,Octodon_degus,206,92.363669879808,2.3138672203691533,1.9655011803829268,Genoud.2018,1,NA
Octodon_lunatus,Octodon,Rodentia,Octodontidae,Octodon_lunatus,173.2,82.67416171392001,2.2385478876813276,1.9173698000191906,Genoud.2018,1,NA
Octodontomys_gliroides,Octodontomys,Rodentia,Octodontidae,Octodontomys_gliroides,156.3,60.643787426304,2.193958978019187,1.7827863167496512,Genoud.2018,1,NA
Octodontomys_gliroides,Octodontomys,Rodentia,Octodontidae,Octodontomys_gliroides,152,63.00590633241599,2.1818435879447726,1.7993812632209454,Genoud.2018,1,NA
Octomys_mimax,Octomys,Rodentia,Octodontidae,Octomys_mimax,118.6,48.784986387456,2.074084689028244,1.6882861881441813,Genoud.2018,0,NA
Spalacopus_cyanus,Spalacopus,Rodentia,Octodontidae,Spalacopus_cyanus,185,70.477915117056,2.2671717284030137,1.8480530482622428,Genoud.2018,1,NA
Spalacopus_cyanus,Spalacopus,Rodentia,Octodontidae,Spalacopus_cyanus,136,48.833192895744,2.1335389083702174,1.6887151210006814,Genoud.2018,1,NA
Spalacopus_cyanus,Spalacopus,Rodentia,Octodontidae,Spalacopus_cyanus,83,38.227761072384,1.919078092376074,1.582378862958005,Genoud.2018,1,NA
Spalacopus_cyanus,Spalacopus,Rodentia,Octodontidae,Spalacopus_cyanus,72.4,18.3956035627008,1.8597385661971468,1.2647140416724585,Genoud.2018,1,NA
Spalacopus_cyanus,Spalacopus,Rodentia,Octodontidae,Spalacopus_cyanus,93,28.9239049728,1.968482948553935,1.4612569260240447,Genoud.2018,1,NA
Spalacopus_cyanus,Spalacopus,Rodentia,Octodontidae,Spalacopus_cyanus,86.1,32.1392790756096,1.9350031514536548,1.507036130765965,Genoud.2018,1,NA
Spalacopus_cyanus,Spalacopus,Rodentia,Octodontidae,Spalacopus_cyanus,70.6,21.871292810265597,1.8488047010518038,1.3398744549064177,Genoud.2018,1,NA
Spalacopus_cyanus,Spalacopus,Rodentia,Octodontidae,Spalacopus_cyanus,89.9,28.1574214910208,1.9537596917332287,1.4495928818800952,Genoud.2018,1,NA
Tympanoctomys_barrerae,Tympanoctomys,Rodentia,Octodontidae,Tympanoctomys_barrerae,71.4,37.022598365184,1.8536982117761744,1.5684668956719132,Genoud.2018,1,NA
Pedetes_capensis,Pedetes,Rodentia,Pedetidae,Pedetes_capensis,2300,382.422230248704,3.361727836017593,2.5825431299265786,Genoud.2018,1,NA
Pedetes_capensis,Pedetes,Rodentia,Pedetidae,Pedetes_capensis,2800,579.056577555456,3.4471580313422194,2.7627209991673447,Genoud.2018,1,NA
Castor_canadensis,Castor,Rodentia,Castoridae,Castor_canadensis,15270,2259.9211085414395,4.183839037056421,3.3540932786504354,Genoud.2018,1,NA
Geomys_pinetis,Geomys,Rodentia,Geomyidae,Geomys_pinetis,200,68.45324176896,2.3010299956639813,1.8353940200234575,Genoud.2018,1,NA
Thomomys_bottae,Thomomys,Rodentia,Geomyidae,Thomomys_bottae,143,57.896016453887995,2.155336037465062,1.762648683043307,Genoud.2018,1,NA
Thomomys_bottae,Thomomys,Rodentia,Geomyidae,Thomomys_bottae,203,71.44204528281601,2.307496037913213,1.8539538792837105,Genoud.2018,1,NA
Thomomys_bottae,Thomomys,Rodentia,Geomyidae,Thomomys_bottae,111,51.91840942617599,2.0453229787866576,1.7153213789383825,Genoud.2018,1,NA
Thomomys_talpoides,Thomomys,Rodentia,Geomyidae,Thomomys_talpoides,82.6,49.459877503487995,1.9169800473203822,1.6942530364161985,Genoud.2018,1,NA
Thomomys_townsendii,Thomomys,Rodentia,Geomyidae,Thomomys_townsendii,249,91.20671368089599,2.3961993470957363,1.9600268077061749,Genoud.2018,1,NA
Chaetodipus_hispidus,Chaetodipus,Rodentia,Heteromyidae,Chaetodipus_hispidus,39.5,23.814015094272,1.5965970956264601,1.376832624564048,Genoud.2018,1,NA
Chaetodipus_intermedius,Chaetodipus,Rodentia,Heteromyidae,Chaetodipus_intermedius,14.6,7.520215292928,1.1643528557844371,0.8762302739948628,Genoud.2018,1,NA
Dipodomys_agilis,Dipodomys,Rodentia,Heteromyidae,Dipodomys_agilis,60.6,30.659339271168,1.7824726241662863,1.486562791288815,Genoud.2018,1,NA
Dipodomys_deserti,Dipodomys,Rodentia,Heteromyidae,Dipodomys_deserti,106,44.446400641536,2.0253058652647704,1.6478365966940305,Genoud.2018,1,NA
Dipodomys_deserti,Dipodomys,Rodentia,Heteromyidae,Dipodomys_deserti,107.5,41.746836177408,2.031408464251624,1.6206235676577476,Genoud.2018,1,NA
Dipodomys_merriami,Dipodomys,Rodentia,Heteromyidae,Dipodomys_merriami,34.7,20.0731900511232,1.5403294747908738,1.3026163964788997,Genoud.2018,1,NA
Dipodomys_merriami,Dipodomys,Rodentia,Heteromyidae,Dipodomys_merriami,38.3,20.873418088704,1.5831987739686226,1.3195935719937666,Genoud.2018,1,NA
Dipodomys_merriami,Dipodomys,Rodentia,Heteromyidae,Dipodomys_merriami,43.4,19.330809823488003,1.6374897295125106,1.2862500482605834,Genoud.2018,1,NA
Dipodomys_ordii,Dipodomys,Rodentia,Heteromyidae,Dipodomys_ordii,48.8,27.670535757312,1.6884198220027107,1.4420175680383747,Genoud.2018,1,NA
Dipodomys_panamintinus,Dipodomys,Rodentia,Heteromyidae,Dipodomys_panamintinus,56.9,30.172453537459205,1.7551122663950711,1.4796106271936973,Genoud.2018,1,NA
Heteromys_anomalus,Heteromys,Rodentia,Heteromyidae,Heteromys_anomalus,69.3,48.44754082944,1.8407332346118068,1.6852717373969088,Genoud.2018,1,NA
Heteromys_irroratus,Heteromys,Rodentia,Heteromyidae,Liomys_irroratus,48.1,25.983307967231998,1.6821450763738317,1.4146944408271398,Genoud.2018,1,NA
Heteromys_salvini,Heteromys,Rodentia,Heteromyidae,Liomys_salvini,43.8,22.608852387072,1.6414741105040995,1.3542785183554844,Genoud.2018,1,NA
Microdipodops_pallidus,Microdipodops,Rodentia,Heteromyidae,Microdipodops_pallidus,15.2,9.544888641024,1.1818435879447726,0.9797708659019322,Genoud.2018,1,NA
Perognathus_longimembris,Perognathus,Rodentia,Heteromyidae,Perognathus_longimembris,8.9,4.5892595890176,0.9493900066449128,0.6617426240248755,Genoud.2018,1,NA
Perognathus_parvus,Perognathus,Rodentia,Heteromyidae,Perognathus_parvus,19.2,13.883474386944,1.2833012287035497,1.1424981633996318,Genoud.2018,1,NA
Abrothrix_andinus,Abrothrix,Rodentia,Cricetidae,Abrothrix_andinus,34.6,31.189610862336007,1.5390760987927767,1.4940099563091016,Genoud.2018,1,NA
Abrothrix_andinus,Abrothrix,Rodentia,Cricetidae,Abrothrix_andinus,34.9,29.7771601694976,1.54282542695918,1.473883276978095,Genoud.2018,1,NA
Abrothrix_andinus,Abrothrix,Rodentia,Cricetidae,Abrothrix_andinus,22.3,19.5670217140992,1.3483048630481607,1.2915247269576866,Genoud.2018,1,NA
Abrothrix_andinus,Abrothrix,Rodentia,Cricetidae,Abrothrix_andinus,18.8,15.951533592499201,1.2741578492636798,1.2028024428002542,Genoud.2018,1,NA
Abrothrix_andinus,Abrothrix,Rodentia,Cricetidae,Abrothrix_andinus,19.7,18.328114451097605,1.294466226161593,1.2631177881698255,Genoud.2018,1,NA
Abrothrix_longipilis,Abrothrix,Rodentia,Cricetidae,Abrothrix_longipilis,42.3,27.7187422656,1.6263403673750423,1.4427735203300316,Genoud.2018,1,NA
Abrothrix_olivaceus,Abrothrix,Rodentia,Cricetidae,Abrothrix_olivaceus,27,23.814015094272,1.4313637641589874,1.376832624564048,Genoud.2018,1,NA
Akodon_azarae,Akodon,Rodentia,Cricetidae,Akodon_azarae,22.5,18.655918707456003,1.3521825181113625,1.2708166406593127,Genoud.2018,1,NA
Akodon_azarae,Akodon,Rodentia,Cricetidae,Akodon_azarae,26.34,18.7812556290048,1.420615770625765,1.273724623846979,Genoud.2018,1,NA
Alticola_argentatus,Alticola,Rodentia,Cricetidae,Alticola_argentatus,52.9,53.8755936626688,1.7234556720351857,1.7313920687465265,Genoud.2018,0,NA
Arborimus_pomo,Arborimus,Rodentia,Cricetidae,Arborimus_pomo,21.8,28.393633381632,1.3384564936046048,1.4532209704275028,Genoud.2018,1,NA
Arvicola_amphibius,Arvicola,Rodentia,Cricetidae,Arvicola_amphibius,97.5,54.521560873728,1.9890046156985368,1.7365682805658564,Genoud.2018,1,NA
Auliscomys_boliviensis,Auliscomys,Rodentia,Cricetidae,Auliscomys_boliviensis,76.8,53.219985149952,1.885361220031512,1.7260747490335813,Genoud.2018,1,NA
Baiomys_taylori,Baiomys,Rodentia,Cricetidae,Baiomys_taylori,7.3,6.845324176896,0.8633228601204559,0.8353940200234575,Genoud.2018,1,NA
Calomys_musculinus,Calomys,Rodentia,Calomyscidae,Calomys_musculinus,16.9,13.4447951615232,1.2278867046136734,1.1285541899064508,Genoud.2018,1,NA
Calomys_venustus,Calomys,Rodentia,Calomyscidae,Calomys_venustus,49.5,34.1253872170752,1.6946051989335686,1.5330775879692513,Genoud.2018,1,NA
Chelemys_macronyx,Chelemys,Rodentia,Cricetidae,Chelemys_macronyx,62,40.6477277884416,1.792391689498254,1.6090362735088726,Genoud.2018,1,NA
Chionomys_nivalis,Chionomys,Rodentia,Cricetidae,Chionomys_nivalis,37.5,49.887951297085436,1.5740312677277188,1.6979956695306893,Genoud.2018,0,NA
Cricetulus_barabensis,Cricetulus,Rodentia,Cricetidae,Cricetulus_barabensis,37.3,25.534987440153596,1.5717088318086876,1.4071356485759987,Genoud.2018,1,NA
Cricetulus_barabensis,Cricetulus,Rodentia,Cricetidae,Cricetulus_barabensis,31.4,33.301055925350404,1.4969296480732148,1.5224580045358223,Genoud.2018,1,NA
Cricetulus_migratorius,Cricetulus,Rodentia,Cricetidae,Cricetulus_migratorius,30.7,22.049656890931203,1.4871383754771865,1.3434018359111308,Genoud.2018,1,NA
Cricetus_cricetus,Cricetus,Rodentia,Cricetidae,Cricetus_cricetus,360,120.51627072,2.5563025007672873,2.0810456843124387,Genoud.2018,1,NA
Cricetus_cricetus,Cricetus,Rodentia,Cricetidae,Cricetus_cricetus,369.6,92.65290892953598,2.567731962548069,1.9668590589729276,Genoud.2018,1,NA
Dicrostonyx_groenlandicus,Dicrostonyx,Rodentia,Cricetidae,Dicrostonyx_groenlandicus,54.5,39.143684729856,1.7363965022766426,1.5926617048815763,Genoud.2018,1,NA
Dicrostonyx_groenlandicus,Dicrostonyx,Rodentia,Cricetidae,Dicrostonyx_groenlandicus,62.3,50.76145322726399,1.7944880466591695,1.7055340468258875,Genoud.2018,1,NA
Eligmodontia_typus,Eligmodontia,Rodentia,Cricetidae,Eligmodontia_typus,17.5,14.413745978111999,1.2430380486862944,1.1587768639648306,Genoud.2018,1,NA
Eothenomys_miletus,Eothenomys,Rodentia,Cricetidae,Eothenomys_miletus,41.23,38.3579186447616,1.6152133348013584,1.5838550337014805,Genoud.2018,1,NA
Eothenomys_olitor,Eothenomys,Rodentia,Cricetidae,Eothenomys_olitor,34.26,42.951998884607995,1.5347873586294916,1.632983379677276,Genoud.2018,1,NA
Euneomys_chinchilloides,Euneomys,Rodentia,Cricetidae,Euneomys_chinchilloides,65.4,40.686292995072,1.8155777483242672,1.6094481222660562,Genoud.2018,1,NA
Graomys_griseoflavus,Graomys,Rodentia,Cricetidae,Graomys_griseoflavus,69.4,40.4790050094336,1.841359470454855,1.607229828826226,Genoud.2018,1,NA
Isthmomys_pirrensis,Isthmomys,Rodentia,Cricetidae,Isthmomys_pirrensis,138,58.522701061632,2.1398790864012365,1.7673243623796397,Genoud.2018,1,NA
Lasiopodomys_brandtii,Lasiopodomys,Rodentia,Cricetidae,Lasiopodomys_brandtii,61.8,42.614553326592,1.7909884750888159,1.6295579406534741,Genoud.2018,1,NA
Lemmiscus_curtatus,Lemmiscus,Rodentia,Cricetidae,Lemmiscus_curtatus,30.3,24.247873668864,1.481442628502305,1.3846736606963284,Genoud.2018,1,NA
Lemmus_trimucronatus,Lemmus,Rodentia,Cricetidae,Lemmus_trimucronatus,51,41.5491894934272,1.7075701760979363,1.618562556352011,Genoud.2018,1,NA
Lemmus_trimucronatus,Lemmus,Rodentia,Cricetidae,Lemmus_trimucronatus,44,33.937381834751996,1.6434526764861874,1.5306783347825133,Genoud.2018,1,NA
Loxodontomys_micropus,Loxodontomys,Rodentia,Cricetidae,Loxodontomys_micropus,62.3,47.145965105664004,1.7944880466591695,1.6734445304280026,Genoud.2018,1,NA
Megadontomys_thomasi,Megadontomys,Rodentia,Cricetidae,Megadontomys_thomasi,110.8,59.77607027712,2.044539760392411,1.7765273608026362,Genoud.2018,1,NA
Mesocricetus_auratus,Mesocricetus,Rodentia,Cricetidae,Mesocricetus_auratus,119.3,49.459877503487995,2.076640443670342,1.6942530364161985,Genoud.2018,1,NA
Mesocricetus_auratus,Mesocricetus,Rodentia,Cricetidae,Mesocricetus_auratus,113.1,39.240097746432,2.053462604925455,1.5937300805296024,Genoud.2018,1,NA
Microtus_agrestis,Microtus,Rodentia,Cricetidae,Microtus_agrestis,22.5,49.676806790784006,1.3521825181113625,1.696153671755633,Genoud.2018,1,NA
Microtus_agrestis,Microtus,Rodentia,Cricetidae,Microtus_agrestis,28,30.659339271168,1.4471580313422192,1.486562791288815,Genoud.2018,1,NA
Microtus_agrestis,Microtus,Rodentia,Cricetidae,Microtus_agrestis,18,33.696349293312004,1.255272505103306,1.5275828513860825,Genoud.2018,1,NA
Microtus_arvalis,Microtus,Rodentia,Cricetidae,Microtus_arvalis,20.4,43.564221539865606,1.3096301674258988,1.6391299579210783,Genoud.2018,1,NA
Microtus_arvalis,Microtus,Rodentia,Cricetidae,Microtus_arvalis,29,30.321893713152,1.462397997898956,1.4817563210856701,Genoud.2018,1,NA
Microtus_arvalis,Microtus,Rodentia,Cricetidae,Microtus_arvalis,33.9,29.598796088832,1.530199698203082,1.4712740467815688,Genoud.2018,1,NA
Microtus_breweri,Microtus,Rodentia,Cricetidae,Microtus_breweri,53.1,35.528196608256,1.725094521081469,1.5505731634994526,Genoud.2018,1,NA
Microtus_cabrerae,Microtus,Rodentia,Cricetidae,Microtus_cabrerae,43,23.4235423771392,1.6334684555795864,1.3696525747034074,Genoud.2018,1,NA
Microtus_californicus,Microtus,Rodentia,Cricetidae,Microtus_californicus,44,32.7418604292096,1.6434526764861874,1.5151033528762974,Genoud.2018,1,NA
Microtus_canicaudus,Microtus,Rodentia,Cricetidae,Microtus_canicaudus,30.4,37.504663448064,1.4828735836087537,1.57408527263009,Genoud.2018,1,NA
Microtus_longicaudus,Microtus,Rodentia,Cricetidae,Microtus_longicaudus,26.9,34.612272950784,1.429752280002408,1.5392301198827014,Genoud.2018,1,NA
Microtus_longicaudus,Microtus,Rodentia,Cricetidae,Microtus_longicaudus,41.4,33.840968818176,1.6170003411208989,1.5294427877702064,Genoud.2018,1,NA
Microtus_longicaudus,Microtus,Rodentia,Cricetidae,Microtus_longicaudus,30.2,29.984448155136,1.4800069429571505,1.4768960603312198,Genoud.2018,1,NA
Microtus_mexicanus,Microtus,Rodentia,Cricetidae,Microtus_mexicanus,28.8,22.4497709097216,1.4593924877592308,1.3512119135731324,Genoud.2018,1,NA
Microtus_montanus,Microtus,Rodentia,Cricetidae,Microtus_montanus,30.8,39.336510763008,1.4885507165004443,1.5947958343942623,Genoud.2018,1,NA
Microtus_montanus,Microtus,Rodentia,Cricetidae,Microtus_montanus,28.1,34.274827392767996,1.4487063199050798,1.5349752763701674,Genoud.2018,1,NA
Microtus_montanus,Microtus,Rodentia,Cricetidae,Microtus_montanus,51.2,43.193031426048,1.7092699609758308,1.6354136853025263,Genoud.2018,1,NA
Microtus_ochrogaster,Microtus,Rodentia,Cricetidae,Microtus_ochrogaster,54.2,30.345996967296006,1.7339992865383869,1.4821014100842826,Genoud.2018,1,NA
Microtus_ochrogaster,Microtus,Rodentia,Cricetidae,Microtus_ochrogaster,47.4,32.009121503232,1.675778341674085,1.5052737550084185,Genoud.2018,1,NA
Microtus_oeconomus,Microtus,Rodentia,Cricetidae,Microtus_oeconomus,35.4,48.44754082944,1.5490032620257879,1.6852717373969088,Genoud.2018,1,NA
Microtus_pennsylvanicus,Microtus,Rodentia,Cricetidae,Microtus_pennsylvanicus,38.9,35.3691151309056,1.5899496013257077,1.548624194715175,Genoud.2018,1,NA
Microtus_pennsylvanicus,Microtus,Rodentia,Cricetidae,Microtus_pennsylvanicus,44.7,38.758032663552,1.6503075231319364,1.5883617243888524,Genoud.2018,1,NA
Microtus_pinetorum,Microtus,Rodentia,Cricetidae,Microtus_pinetorum,24.5,23.216254391500797,1.3891660843645324,1.3657921538901692,Genoud.2018,1,NA
Microtus_pinetorum,Microtus,Rodentia,Cricetidae,Microtus_pinetorum,23.8,26.947438132991998,1.376576957056512,1.4305174835268244,Genoud.2018,1,NA
Microtus_richardsoni,Microtus,Rodentia,Cricetidae,Microtus_richardsoni,51.3,42.9182543288064,1.7101173651118162,1.6326420490165436,Genoud.2018,1,NA
Microtus_richardsoni,Microtus,Rodentia,Cricetidae,Microtus_richardsoni,80,83.300846321664,1.9030899869919435,1.9206494137832755,Genoud.2018,1,NA
Microtus_subterraneus,Microtus,Rodentia,Cricetidae,Microtus_subterraneus,17.8,23.8525803009024,1.250420002308894,1.377535366597484,Genoud.2018,1,NA
Microtus_townsendii,Microtus,Rodentia,Cricetidae,Microtus_townsendii,52.2,41.264771094528,1.717670503002262,1.6155794403175543,Genoud.2018,1,NA
Myodes_californicus,Myodes,Rodentia,Cricetidae,Myodes_californicus,18.3,29.4638178656256,1.2624510897304295,1.4692890212080345,Genoud.2018,1,NA
Myodes_gapperi,Myodes,Rodentia,Cricetidae,Myodes_gapperi,20.8,20.830032231244797,1.3180633349627615,1.3186899419516311,Genoud.2018,1,NA
Myodes_gapperi,Myodes,Rodentia,Cricetidae,Myodes_gapperi,23.3,23.38015651968,1.3673559210260189,1.3688474142426648,Genoud.2018,1,NA
Myodes_gapperi,Myodes,Rodentia,Cricetidae,Myodes_gapperi,21.4,29.1938614192128,1.3304137733491908,1.4652915421324175,Genoud.2018,1,NA
Myodes_gapperi,Myodes,Rodentia,Cricetidae,Myodes_gapperi,22.8,21.432613584844802,1.3579348470004537,1.3310751340033729,Genoud.2018,1,NA
Myodes_glareolus,Myodes,Rodentia,Cricetidae,Myodes_glareolus,20,43.09661840947201,1.3010299956639813,1.634443194436319,Genoud.2018,1,NA
Myodes_glareolus,Myodes,Rodentia,Cricetidae,Myodes_glareolus,20.9,25.308416851199997,1.320146286111054,1.4032649790463578,Genoud.2018,1,NA
Myodes_glareolus,Myodes,Rodentia,Cricetidae,Myodes_glareolus,21.3,25.308416851199997,1.3283796034387378,1.4032649790463578,Genoud.2018,1,NA
Myodes_glareolus,Myodes,Rodentia,Cricetidae,Myodes_glareolus,18.3,26.489476304256005,1.2624510897304295,1.4230733723999105,Genoud.2018,1,NA
Myodes_rutilus,Myodes,Rodentia,Cricetidae,Myodes_rutilus,28,37.11901138176,1.4471580313422192,1.5695964008128829,Genoud.2018,1,NA
Myopus_schisticolor,Myopus,Rodentia,Cricetidae,Myopus_schisticolor,26.4,45.7961828736,1.421603926869831,1.6608292809292489,Genoud.2018,1,NA
Neofiber_alleni,Neofiber,Rodentia,Cricetidae,Neofiber_alleni,258.1,104.51170996838401,2.411788004543869,2.0191649535067504,Genoud.2018,1,NA
Neotoma_albigula,Neotoma,Rodentia,Cricetidae,Neotoma_albigula,193.6,68.115796210944,2.286905352972375,1.8332478374889596,Genoud.2018,1,NA
Neotoma_albigula,Neotoma,Rodentia,Cricetidae,Neotoma_albigula,172.4,61.511504575488004,2.236537261488694,1.7889563500255445,Genoud.2018,1,NA
Neotoma_cinerea,Neotoma,Rodentia,Cricetidae,Neotoma_cinerea,320.9,120.75730326144,2.506369717095504,2.0819134058436655,Genoud.2018,1,NA
Neotoma_cinerea,Neotoma,Rodentia,Cricetidae,Neotoma_cinerea,267.7,90.338996531712,2.4276483711869328,1.9558752621921605,Genoud.2018,1,NA
Neotoma_cinerea,Neotoma,Rodentia,Cricetidae,Neotoma_cinerea,168,64.78954713907201,2.225309281725863,1.8115049443582076,Genoud.2018,1,NA
Neotoma_cinerea,Neotoma,Rodentia,Cricetidae,Neotoma_cinerea,261,79.25149962547202,2.416640507338281,1.8990074888444328,Genoud.2018,1,NA
Neotoma_cinerea,Neotoma,Rodentia,Cricetidae,Neotoma_cinerea,158.1,58.040635978752,2.198931869932209,1.7637321625622069,Genoud.2018,1,NA
Neotoma_lepida,Neotoma,Rodentia,Cricetidae,Neotoma_lepida,138.5,48.061888763136,2.1414497734004674,1.6818008339520567,Genoud.2018,1,NA
Neotoma_lepida,Neotoma,Rodentia,Cricetidae,Neotoma_lepida,110.3,41.987868718848,2.0425755124401905,1.6231238306480642,Genoud.2018,1,NA
Neotoma_lepida,Neotoma,Rodentia,Cricetidae,Neotoma_lepida,100.4,38.227761072384,2.0017337128090005,1.582378862958005,Genoud.2018,1,NA
Neotoma_macrotis,Neotoma,Rodentia,Cricetidae,Neotoma_macrotis,186.7,71.1045997248,2.2711443179490782,1.8518976959545828,Genoud.2018,1,NA
Ochrotomys_nuttalli,Ochrotomys,Rodentia,Cricetidae,Ochrotomys_nuttalli,19.5,13.063963746048001,1.290034611362518,1.1160749665148069,Genoud.2018,1,NA
Oligoryzomys_longicaudatus,Oligoryzomys,Rodentia,Cricetidae,Oligoryzomys_longicaudatus,28.2,24.58531922688,1.4502491083193612,1.3906758517383375,Genoud.2018,1,NA
Ondatra_zibethicus,Ondatra,Rodentia,Cricetidae,Ondatra_zibethicus,1004.6,309.91964178355204,3.0019931738235304,2.491249101401892,Genoud.2018,1,NA
Ondatra_zibethicus,Ondatra,Rodentia,Cricetidae,Ondatra_zibethicus,931.6,314.06540149631996,2.9692294798626433,2.4970200956890047,Genoud.2018,1,NA
Onychomys_torridus,Onychomys,Rodentia,Cricetidae,Onychomys_torridus,19.1,14.269126453247999,1.2810333672477277,1.1543973866993396,Genoud.2018,1,NA
Transandinomys_talamancae,Transandinomys,Rodentia,Cricetidae,Oryzomys_talamancae,20,14.847604552704,1.3010299956639813,1.1716563921408454,Genoud.2018,0,NA
Oxymycterus_roberti,Oxymycterus,Rodentia,Cricetidae,Oxymycterus_roberti,83.5,43.8775638437376,1.921686475483602,1.642242506810775,Genoud.2018,1,NA
Peromyscus_californicus,Peromyscus,Rodentia,Cricetidae,Peromyscus_californicus,45.5,22.608852387072,1.6580113966571124,1.3542785183554844,Genoud.2018,1,NA
Peromyscus_californicus,Peromyscus,Rodentia,Cricetidae,Peromyscus_californicus,49.6,27.95977480704,1.6954816764901974,1.4465336692033384,Genoud.2018,1,NA
Peromyscus_californicus,Peromyscus,Rodentia,Cricetidae,Peromyscus_californicus,39.65,23.804373792614403,1.5982431916536226,1.3766567612363145,Genoud.2018,1,NA
Peromyscus_crinitus,Peromyscus,Rodentia,Cricetidae,Peromyscus_crinitus,15.9,12.099833580288001,1.2013971243204515,1.0827793971214392,Genoud.2018,1,NA
Peromyscus_crinitus,Peromyscus,Rodentia,Cricetidae,Peromyscus_crinitus,20.9,14.895811060991997,1.320146286111054,1.1730641550652356,Genoud.2018,1,NA
Peromyscus_crinitus,Peromyscus,Rodentia,Cricetidae,Peromyscus_crinitus,23.1,10.243883011200001,1.3636119798921444,1.0104646100267314,Genoud.2018,1,NA
Peromyscus_crinitus,Peromyscus,Rodentia,Cricetidae,Peromyscus_crinitus,13.6,8.725378000128,1.1335389083702174,0.9407842505095856,Genoud.2018,1,NA
Peromyscus_eremicus,Peromyscus,Rodentia,Cricetidae,Peromyscus_eremicus,19.9,15.329669635584,1.2988530764097066,1.1855327956248338,Genoud.2018,1,NA
Peromyscus_eremicus,Peromyscus,Rodentia,Cricetidae,Peromyscus_eremicus,21.5,15.329669635584,1.3324384599156054,1.1855327956248338,Genoud.2018,1,NA
Peromyscus_eremicus,Peromyscus,Rodentia,Cricetidae,Peromyscus_eremicus,17.4,13.083246349363199,1.2405492482825997,1.1167155189641194,Genoud.2018,1,NA
Peromyscus_eremicus,Peromyscus,Rodentia,Cricetidae,Peromyscus_eremicus,25.4,18.7330491207168,1.404833716619938,1.2726084719041648,Genoud.2018,1,NA
Peromyscus_gossypinus,Peromyscus,Rodentia,Cricetidae,Peromyscus_gossypinus,21.5,17.8267667649024,1.3324384599156054,1.2510725824635553,Genoud.2018,1,NA
Peromyscus_keeni,Peromyscus,Rodentia,Cricetidae,Peromyscus_keeni,24.6,20.989113708595205,1.390935107103379,1.3219941003454767,Genoud.2018,1,NA
Peromyscus_keeni,Peromyscus,Rodentia,Cricetidae,Peromyscus_keeni,28.3,22.512439370496004,1.4517864355242902,1.3524225562065133,Genoud.2018,1,NA
Peromyscus_leucopus,Peromyscus,Rodentia,Cricetidae,Peromyscus_leucopus,24,24.296080177152003,1.380211241711606,1.3855362120859265,Genoud.2018,1,NA
Peromyscus_leucopus,Peromyscus,Rodentia,Cricetidae,Peromyscus_leucopus,21.2,16.968690917375998,1.3263358609287514,1.229648339118532,Genoud.2018,1,NA
Peromyscus_leucopus,Peromyscus,Rodentia,Cricetidae,Peromyscus_leucopus,18.7,17.7592776532992,1.271841606536499,1.2494252971652124,Genoud.2018,1,NA
Peromyscus_maniculatus,Peromyscus,Rodentia,Cricetidae,Peromyscus_maniculatus,24.2,19.475429348352,1.3838153659804313,1.2894870407510062,Genoud.2018,1,NA
Peromyscus_maniculatus,Peromyscus,Rodentia,Cricetidae,Peromyscus_maniculatus,19.1,18.80053823232,1.2810333672477277,1.2741702826669004,Genoud.2018,1,NA
