Binomial.1.2,Order.1.2,Family.1.2,Binomial.Source,BM,MR,log10BM,log10MR,MR.type,Source,Comment
Acomys_russatus,Rodentia,Muridae,Acomys_russatus,45,47.8,1.6532125137753437,1.6794278966121188,FMR,Capellini.2010,NA
Ammospermophilus_leucurus,Rodentia,Sciuridae,Ammospermophilus_leucurus,87,88,1.9395192526186185,1.9444826721501687,FMR,Capellini.2010,NA
Apodemus_sylvaticus,Rodentia,Muridae,Apodemus_sylvaticus,20.5,67.9,1.3117538610557542,1.8318697742805017,FMR,Capellini.2010,NA
Chaetodipus_formosus,Rodentia,Heteromyidae,Perognathus_formosus,17.9,45.2,1.252853030979893,1.6551384348113822,FMR,Capellini.2010,NA
Myodes_glareolus,Rodentia,Cricetidae,Clethrionomys_glareolus,23.4,88,1.3692158574101427,1.9444826721501687,FMR,Capellini.2010,NA
Myodes_rutilus,Rodentia,Cricetidae,Clethrionomys_rutilus,16,57.6,1.2041199826559248,1.760422483423212,FMR,Capellini.2010,NA
Dipodomys_merriami,Rodentia,Heteromyidae,Dipodomys_merriami,34.3,47.6,1.5352941200427705,1.677606952720493,FMR,Capellini.2010,NA
Dipodomys_microps,Rodentia,Heteromyidae,Dipodomys_microps,57.1,84.5,1.7566361082458481,1.9268567089496924,FMR,Capellini.2010,NA
Gerbillus_andersoni,Rodentia,Muridae,Gerbillus_allenbyi,22.8,35.6,1.3579348470004537,1.551449997972875,FMR,Capellini.2010,NA
Gerbillus_henleyi,Rodentia,Muridae,Gerbillus_henleyi,9.3,26.5,0.9684829485539351,1.423245873936808,FMR,Capellini.2010,NA
Gerbillus_pyramidum,Rodentia,Muridae,Gerbillus_pyramidum,31.8,45.2,1.5024271199844328,1.6551384348113822,FMR,Capellini.2010,NA
Marmota_flaviventris,Rodentia,Sciuridae,Marmota_flaviventris,3190,2430,3.503790683057181,3.385606273598312,FMR,Capellini.2010,NA
Mastomys_natalensis,Rodentia,Muridae,Praomys_natalensis,57.3,86.6,1.75815462196739,1.9375178920173466,FMR,Capellini.2010,NA
Meriones_crassus,Rodentia,Muridae,Meriones_crassus,69.2,65,1.8401060944567578,1.8129133566428555,FMR,Capellini.2010,NA
Microtus_agrestis,Rodentia,Cricetidae,Microtus_agrestris,26.8,77.8,1.4281347940287887,1.890979596989689,FMR,Capellini.2010,NA
Microtus_arvalis,Rodentia,Cricetidae,Microtus_arvalis,20,90,1.3010299956639813,1.954242509439325,FMR,Capellini.2010,NA
Mus_musculus,Rodentia,Muridae,Mus_musculus,19.3,65.1,1.2855573090077739,1.813580988568192,FMR,Capellini.2010,NA
Octodon_degus,Rodentia,Octodontidae,Octodon_degus,188.55,143.2,2.275426536741639,2.1559430179718366,FMR,Capellini.2010,NA
Peromyscus_crinitus,Rodentia,Cricetidae,Peromyscus_crinitus,13.4,39.3,1.1271047983648077,1.5943925503754266,FMR,Capellini.2010,NA
Peromyscus_leucopus,Rodentia,Cricetidae,Peromyscus_leucopus,19.2,41.4,1.2833012287035497,1.6170003411208989,FMR,Capellini.2010,NA
Peromyscus_maniculatus,Rodentia,Cricetidae,Peromyscus_maniculatus,17.9,53.4,1.252853030979893,1.7275412570285564,FMR,Capellini.2010,NA
Psammomys_obesus,Rodentia,Muridae,Psammomys_obesus,170,165,2.230448921378274,2.2174839442139063,FMR,Capellini.2010,NA
Pseudomys_albocinereus,Rodentia,Muridae,Pseudomys_albocinereus,32.6,62.2,1.513217600067939,1.7937903846908188,FMR,Capellini.2010,NA
Pseudomys_nanus,Rodentia,Muridae,Pseudomys_nanus,44.4,44.6,1.6473829701146199,1.649334858712142,FMR,Capellini.2010,NA
Rhabdomys_pumilio,Rodentia,Muridae,Rhabdomys_pumilio,41.7,64.55,1.6201360549737576,1.809896246602439,FMR,Capellini.2010,NA
Sciurus_vulgaris,Rodentia,Sciuridae,Sciurus_vulgaris,322,347,2.507855871695831,2.5403294747908736,FMR,Capellini.2010,NA
Sekeetamys_calurus,Rodentia,Muridae,Sekeetamys_calurus,41.2,44,1.6148972160331345,1.6434526764861874,FMR,Capellini.2010,NA
Urocitellus_parryii,Rodentia,Sciuridae,Spermophilus_parryi,630,817,2.7993405494535817,2.9122220565324155,FMR,Capellini.2010,NA
Callospermophilus_saturatus,Rodentia,Sciuridae,Spermophilus_saturatus,214,226,2.330413773349191,2.3541084391474008,FMR,Capellini.2010,NA
Tamiasciurus_hudsonicus,Rodentia,Sciuridae,Tamiasciurus_hudsonicus,322,347,2.507855871695831,2.5403294747908736,FMR,Capellini.2010,NA
Thomomys_bottae,Rodentia,Geomyidae,Thomomys_bottae,104,130,2.0170333392987803,2.113943352306837,FMR,Capellini.2010,NA
Zyzomys_argurus,Rodentia,Muridae,Zyzomys_argurus,46.8,15.6,1.670245853074124,1.1931245983544616,FMR,Capellini.2010,NA
Antechinus_stuartii,Dasyuromorphia,Dasyuridae,Antechinus_stuartii,25.3,70.4,1.403120521175818,1.8475726591421122,FMR,Capellini.2010,NA
Antechinus_swainsonii,Dasyuromorphia,Dasyuridae,Antechinus_swainsonii,47.5,134,1.6766936096248666,2.1271047983648077,FMR,Capellini.2010,NA
Dasyurus_viverrinus,Dasyuromorphia,Dasyuridae,Dasyurus_viverrinus,1029,793,3.012415374762433,2.8992731873176036,FMR,Capellini.2010,NA
Myrmecobius_fasciatus,Dasyuromorphia,Myrmecobiidae,Myrmecobius_fasciatus,488.2,268.9,2.6885977750811696,2.4295908022233017,FMR,Capellini.2010,NA
Parantechinus_apicalis,Dasyuromorphia,Dasyuridae,Paranthechinus_apicalis,51.5,94.25,1.711807229041191,1.9742813588778305,FMR,Capellini.2010,NA
Phascogale_calura,Dasyuromorphia,Dasyuridae,Phascogale_calura,33.5,61.9,1.5250448070368452,1.7916906490201179,FMR,Capellini.2010,NA
Sminthopsis_crassicaudata,Dasyuromorphia,Dasyuridae,Sminthopsis_crassicaudata,11.4,49,1.0569048513364727,1.6901960800285136,FMR,Capellini.2010,NA
Bettongia_lesueur,Diprotodontia,Potoroidae,Bettongia_lesueur,720,442,2.8573324964312685,2.645422269349092,FMR,Capellini.2010,NA
Bettongia_penicillata,Diprotodontia,Potoroidae,Bettongia_penicillata,1100,603,3.041392685158225,2.780317312140151,FMR,Capellini.2010,NA
Gymnobelideus_leadbeateri,Diprotodontia,Petauridae,Gymnobelideus_leadbeateri,125,225.5,2.0969100130080562,2.3531465462139796,FMR,Capellini.2010,NA
Hemibelideus_lemuroides,Diprotodontia,Pseudocheiridae,Hemibelideus_lemuroides,1026,675,3.0111473607757975,2.829303772831025,FMR,Capellini.2010,NA
Lagorchestes_conspicillatus,Diprotodontia,Macropodidae,Lagorchestes_conspicillatus,2529,680,3.4029488293444046,2.832508912706236,FMR,Capellini.2010,NA
Lagorchestes_hirsutus,Diprotodontia,Macropodidae,Lagorchestes_hirsutus,1402,596.5,3.14674801363064,2.775610448006361,FMR,Capellini.2010,NA
Lasiorhinus_krefftii,Diprotodontia,Vombatidae,Lasiorhinus_krefftii,23412.5,4915.1,4.369447790383294,3.691532358181662,FMR,Capellini.2010,NA
Lasiorhinus_latifrons,Diprotodontia,Vombatidae,Lasiorhinus_latifrons,28000,3802.4,4.447158031342219,3.580057801286702,FMR,Capellini.2010,NA
Macropus_eugenii,Diprotodontia,Macropodidae,Macropus_eugenii,4380,1150,3.6414741105040997,3.060697840353612,FMR,Capellini.2010,NA
Macropus_giganteus,Diprotodontia,Macropodidae,Macropus_giganteus,43900,8170,4.642464520242122,3.9122220565324155,FMR,Capellini.2010,NA
Macropus_robustus,Diprotodontia,Macropodidae,Macropus_robustus,12912,1572,4.110993517377995,3.196452541703389,FMR,Capellini.2010,NA
Petrogale_xanthopus,Diprotodontia,Macropodidae,Petrogale_xanthopus,8900,2210,3.949390006644913,3.3443922736851106,FMR,Capellini.2010,NA
Potorous_tridactylus,Diprotodontia,Potoroidae,Potorous_tridactylus,835,517,2.921686475483602,2.7134905430939424,FMR,Capellini.2010,NA
Pseudochirulus_herbertensis,Diprotodontia,Pseudocheiridae,Pseudocheirus_herbertensis,1103,446,3.0425755124401905,2.649334858712142,FMR,Capellini.2010,NA
Pseudocheirus_peregrinus,Diprotodontia,Pseudocheiridae,Pseudocheirus_peregrinus,853,599,2.930949031167523,2.7774268223893115,FMR,Capellini.2010,NA
Setonix_brachyurus,Diprotodontia,Macropodidae,Setonix_brachyurus,1900,548,3.278753600952829,2.738780558484369,FMR,Capellini.2010,NA
Trichosurus_vulpecula,Diprotodontia,Phalangeridae,Trichosurus_arnhemensis,1103,324,3.0425755124401905,2.510545010206612,FMR,Capellini.2010,NA
Isoodon_auratus,Peramelemorphia,Peramelidae,Isoodon_auratus,358,211,2.5538830266438746,2.3242824552976926,FMR,Capellini.2010,NA
Isoodon_obesulus,Peramelemorphia,Peramelidae,Isoodon_obesulus,1232,690,3.090610707828407,2.838849090737255,FMR,Capellini.2010,NA
Macrotis_lagotis,Peramelemorphia,Thylacomyidae,Macrotis_lagotis,888,594.6,2.948412965778601,2.774224904868919,FMR,Capellini.2010,NA
Mus_musculus,Rodentia,Muridae,Mus domesticus,15.1,47.1,1.1789769472931695,1.6730209071288962,FMR,Nagy.1999,NA
Sminthopsis_crassicaudata,Dasyuromorphia,Dasyuridae,Sminthopsis crassicaudata,16.6,68.6,1.2201080880400552,1.8363241157067516,FMR,Nagy.1999,NA
Eremitalpa_granti,Afrosoricida,Chrysochloridae,Eremitalpa namibensis,20.7,12.5,1.3159703454569178,1.0969100130080565,FMR,Nagy.1999,NA
Antechinus_stuartii,Dasyuromorphia,Dasyuridae,Antechinus stuartii,33,86.4,1.5185139398778875,1.9365137424788934,FMR,Nagy.1999,NA
Lemmus_trimucronatus,Rodentia,Cricetidae,Lemmus trimucronatus,55.2,201,1.741939077729199,2.303196057420489,FMR,Nagy.1999,NA
Antechinus_swainsonii,Dasyuromorphia,Dasyuridae,Antechinus swainsonii,62.6,150,1.7965743332104296,2.1760912590556813,FMR,Nagy.1999,NA
Isoodon_auratus,Peramelemorphia,Peramelidae,Isoodon auratus,333,285,2.5224442335063197,2.45484486000851,FMR,Nagy.1999,NA
Pseudocheirus_peregrinus,Diprotodontia,Pseudocheiridae,Pseudocheirus peregrinus,1000,615,3,2.788875115775417,FMR,Nagy.1999,NA
Vulpes_macrotis,Carnivora,Canidae,Vulpes macrotis,1480,1180,3.1702617153949575,3.0718820073061255,FMR,Nagy.1999,NA
Equus_ferus,Perissodactyla,Equidae,Equus_ferus,111583,36957,5.047598033592822,4.567696709941864,FMR,Brinkmann.2014,Scraped from figure excluding n=5 with forced diet
Equus_ferus,Perissodactyla,Equidae,Equus_ferus,125050,52160,5.097083696066521,4.7173375827238635,FMR,Brinkmann.2014,Scraped from figure excluding n=5 with forced diet
Equus_ferus,Perissodactyla,Equidae,Equus_ferus,130661,63353,5.116145977692918,4.801767185164165,FMR,Brinkmann.2014,Scraped from figure excluding n=5 with forced diet
Equus_ferus,Perissodactyla,Equidae,Equus_ferus,151423,74881,5.180191846197317,4.87437163556421,FMR,Brinkmann.2014,Scraped from figure excluding n=5 with forced diet
Equus_ferus,Perissodactyla,Equidae,Equus_ferus,165611,85990,5.219089179554198,4.93444794894897,FMR,Brinkmann.2014,Scraped from figure excluding n=5 with forced diet
Equus_ferus,Perissodactyla,Equidae,Equus_ferus,176192,69368,5.245986185377218,4.841159173215329,FMR,Brinkmann.2014,Scraped from figure excluding n=5 with forced diet
Equus_ferus,Perissodactyla,Equidae,Equus_ferus,145731,18413,5.163551945022525,4.265124553159181,FMR,Brinkmann.2014,Scraped from figure excluding n=5 with forced diet
Equus_ferus,Perissodactyla,Equidae,Equus_ferus,173707,28687,5.239817319887045,4.457685133412637,FMR,Brinkmann.2014,Scraped from figure excluding n=5 with forced diet
Equus_ferus,Perissodactyla,Equidae,Equus_ferus,195271,35871,5.290637750327556,4.554743483964182,FMR,Brinkmann.2014,Scraped from figure excluding n=5 with forced diet
Equus_ferus,Perissodactyla,Equidae,Equus_ferus,196313,25095,5.292949059871657,4.399587200018075,FMR,Brinkmann.2014,Scraped from figure excluding n=5 with forced diet
Equus_ferus,Perissodactyla,Equidae,Equus_ferus,113667,16158,5.055634397861824,4.208387603795154,FMR,Brinkmann.2014,Scraped from figure excluding n=5 with forced diet
Ailuropoda_melanoleuca,Carnivora,Ursidae,Ailuropoda_melanoleuca,71000,4515,4.8512583487190755,3.6546577546495245,FMR,Nie.2015,Wild animals
Ailuropoda_melanoleuca,Carnivora,Ursidae,Ailuropoda_melanoleuca,80000,5538,4.903089986991944,3.743352951409556,FMR,Nie.2015,Wild animals
Ailuropoda_melanoleuca,Carnivora,Ursidae,Ailuropoda_melanoleuca,127000,8685,5.103803720955957,3.9387698227831174,FMR,Nie.2015,Wild animals
Choloepus_hoffmanni,Pilosa,Megalonychidae,Choloepus_hoffmanni,5930,772,3.7730546933642626,2.887617300335736,FMR,Pauli.2016,NA
Choloepus_hoffmanni,Pilosa,Megalonychidae,Choloepus_hoffmanni,4500,589,3.6532125137753435,2.7701152947871015,FMR,Pauli.2016,NA
Choloepus_hoffmanni,Pilosa,Megalonychidae,Choloepus_hoffmanni,6400,1125,3.806179973983887,3.0511525224473814,FMR,Pauli.2016,NA
Choloepus_hoffmanni,Pilosa,Megalonychidae,Choloepus_hoffmanni,6600,848,3.8195439355418688,2.9283958522567137,FMR,Pauli.2016,NA
Choloepus_hoffmanni,Pilosa,Megalonychidae,Choloepus_hoffmanni,6450,996,3.8095597146352675,2.998259338423699,FMR,Pauli.2016,NA
Choloepus_hoffmanni,Pilosa,Megalonychidae,Choloepus_hoffmanni,5570,1138,3.745855195173729,3.056142262059052,FMR,Pauli.2016,NA
Bradypus_variegatus,Pilosa,Bradypodidae,Bradypus_variegatus,3720,372,3.5705429398818973,2.5705429398818973,FMR,Pauli.2016,NA
Bradypus_variegatus,Pilosa,Bradypodidae,Bradypus_variegatus,4090,214,3.611723308007342,2.330413773349191,FMR,Pauli.2016,NA
Bradypus_variegatus,Pilosa,Bradypodidae,Bradypus_variegatus,3230,515,3.509202522331103,2.711807229041191,FMR,Pauli.2016,NA
Bos_primigenius,Cetartiodactyla,Bovidae,Bos_primigenius,687000,61523.28767,5.83695673705955,4.789039535161205,FMR,Brosh.2002,Energy balance data of six cows during a 1-year reproductive cycle devided by 365 days
Bos_primigenius,Cetartiodactyla,Bovidae,Bos_primigenius,557000,49153.42466,5.745855195173729,4.691553781763813,FMR,Brosh.2002,Energy balance data of six cows during a 1-year reproductive cycle devided by 365 days
Bos_primigenius,Cetartiodactyla,Bovidae,Bos_primigenius,265358.2642,39267.09472,5.423832617650605,4.594028770031608,FMR,Aharoni.2009,Mean of several individuals here of a Baladi breed for spring and summer
Macropus_rufus,Diprotodontia,Macropodidae,Macropus_rufus,26200,4788,4.418301291319746,3.680154141734373,FMR,Munn.2013,Mean of 6 wild kangaroos.
Antilocapra_americana,Cetartiodactyla,Antilocapridae,Antilocapra_americana,37800,9318,4.577491799837225,3.6524283817526033,BMR,WhiteSeymore.2003,NA
Connochaetes_taurinus,Cetartiodactyla,Bovidae,Connochaetes_taurinus,196500,41242,5.293362554711446,4.298445393549229,BMR,WhiteSeymore.2003,NA
Ovis_canadensis,Cetartiodactyla,Bovidae,Ovis_canadensis,69125,19120,4.839635144312755,3.9645935635804825,BMR,WhiteSeymore.2003,NA
Alces_alces,Cetartiodactyla,Cervidae,Alces_alces,325000,51419,5.511883360978874,4.394229301842517,BMR,WhiteSeymore.2003,NA
Capreolus_capreolus,Cetartiodactyla,Cervidae,Capreolus_capreolus,21500,8308,4.332438459915605,3.6026021635034624,BMR,WhiteSeymore.2003,NA
Odocoileus_virginianus,Cetartiodactyla,Cervidae,Odocoileus_virginianus,58588,25609,4.7678086728873765,4.091498295773762,BMR,WhiteSeymore.2003,NA
Pecari_tajacu,Cetartiodactyla,Tayassuidae,Pecari_tajacu,20500,5945,4.311753861055754,3.4572575345951115,BMR,WhiteSeymore.2003,NA
Vulpes_lagopus,Carnivora,Canidae,Alopex_lagopus,3600,1374,3.5563025007672873,2.8210924083639326,BMR,WhiteSeymore.2003,NA
Canis_latrans,Carnivora,Canidae,Canis_latrans,10000,2687,4,3.1123733420735693,BMR,WhiteSeymore.2003,NA
Canis_mesomelas,Carnivora,Canidae,Canis_mesomelas,7720,3860,3.887617300335736,3.269692980312156,BMR,WhiteSeymore.2003,NA
Cerdocyon_thous,Carnivora,Canidae,Cerdocyon_thous,5444,1524,3.735918116531297,2.8660906426439827,BMR,WhiteSeymore.2003,NA
Vulpes_zerda,Carnivora,Canidae,Fennecus_zerda,1215,583,3.084576277934331,2.448774230399415,BMR,WhiteSeymore.2003,NA
Vulpes_macrotis,Carnivora,Canidae,Vulpes_macrotis,1769,887,3.2477278329097232,2.6310292954721275,BMR,WhiteSeymore.2003,NA
Vulpes_vulpes,Carnivora,Canidae,Vulpes_vulpes,4440,2442,3.6473829701146196,3.0708513352492646,BMR,WhiteSeymore.2003,NA
Acinonyx_jubatus,Carnivora,Felidae,Acinonyx_jubatus,37900,8982,4.578639209968072,3.636478726367097,BMR,WhiteSeymore.2003,NA
Puma_concolor,Carnivora,Felidae,Felis_concolor,37200,8842,4.570542939881897,3.6296561862102563,BMR,WhiteSeymore.2003,NA
Leopardus_pardalis,Carnivora,Felidae,Felis_pardalis,10500,3126,4.021189299069938,3.1780946493235693,BMR,WhiteSeymore.2003,NA
Lynx_rufus,Carnivora,Felidae,Felis_rufus,9400,4220,3.9731278535996988,3.3084181266020747,BMR,WhiteSeymore.2003,NA
Leptailurus_serval,Carnivora,Felidae,Felis_serval,10100,3137,4.004321373782642,3.1796201943381464,BMR,WhiteSeymore.2003,NA
Leopardus_wiedii,Carnivora,Felidae,Felis_wiedii,3600,937,3.5563025007672873,2.6548452665281794,BMR,WhiteSeymore.2003,NA
Herpailurus_yagouaroundi,Carnivora,Felidae,Felis_yagouaroundi,8400,1737,3.9242792860618816,2.9229054940875,BMR,WhiteSeymore.2003,NA
Panthera_leo,Carnivora,Felidae,Panthera_leo,98000,16954,4.991226075692495,3.9123778544616914,BMR,WhiteSeymore.2003,NA
Panthera_onca,Carnivora,Felidae,Panthera_onca,50400,11189,4.702430536445525,3.731896949488811,BMR,WhiteSeymore.2003,NA
Panthera_tigris,Carnivora,Felidae,Panthera_tigris,137900,23995,5.139564266175849,4.063226429908841,BMR,WhiteSeymore.2003,NA
Herpestes_sanguineus,Carnivora,Herpestidae,Galerella_sanguinea,540,410,2.7323937598229686,2.2958895323601367,BMR,WhiteSeymore.2003,NA
Herpestes_javanicus,Carnivora,Herpestidae,Herpestes_javanicus,611,403,2.786041210242554,2.2884107217815104,BMR,WhiteSeymore.2003,NA
Suricata_suricatta,Carnivora,Herpestidae,Suricata_suricatta,850,310,2.929418925714293,2.174467369474674,BMR,WhiteSeymore.2003,NA
Hyaena_hyaena,Carnivora,Hyaenidae,Hyaena_hyaena,34300,5728,4.535294120042771,3.4411086849402004,BMR,WhiteSeymore.2003,NA
Proteles_cristata,Carnivora,Hyaenidae,Proteles_cristatus,8100,2194,3.90848501887865,3.0243422988790933,BMR,WhiteSeymore.2003,NA
Eira_barbara,Carnivora,Mustelidae,Eira_barbara,2950,1221,3.469822015978163,2.7698213395852838,BMR,WhiteSeymore.2003,NA
Gulo_gulo,Carnivora,Mustelidae,Gulo_gulo,12700,5694,4.103803720955957,3.4385231384513375,BMR,WhiteSeymore.2003,NA
Lutra_lutra,Carnivora,Mustelidae,Lutra_lutra,10000,4500,4,3.3363181894157448,BMR,WhiteSeymore.2003,NA
Martes_americana,Carnivora,Mustelidae,Martes_americana,900,595,2.9542425094393248,2.4576226413689506,BMR,WhiteSeymore.2003,NA
Martes_martes,Carnivora,Mustelidae,Martes_martes,920,717,2.963787827345555,2.5386248313082014,BMR,WhiteSeymore.2003,NA
Meles_meles,Carnivora,Mustelidae,Meles_meles,11050,2984,4.04336227802113,3.1579044944410324,BMR,WhiteSeymore.2003,NA
Mustela_erminea,Carnivora,Mustelidae,Mustela_erminea,75,165,1.8750612633917,1.9005896198543073,BMR,WhiteSeymore.2003,NA
Mustela_frenata,Carnivora,Mustelidae,Mustela_frenata,225,241,2.3521825181113627,2.0651227182152696,BMR,WhiteSeymore.2003,NA
Neovison_vison,Carnivora,Mustelidae,Mustela_vison,660,488,2.8195439355418688,2.3715254976431117,BMR,WhiteSeymore.2003,NA
Spilogale_putorius,Carnivora,Mephitidae,Spilogale_putorius,624,300,2.795184589682424,2.1602269303600634,BMR,WhiteSeymore.2003,NA
Taxidea_taxus,Carnivora,Mustelidae,Taxidea_taxus,9000,2700,3.9542425094393248,3.1144694397993886,BMR,WhiteSeymore.2003,NA
Ailurus_fulgens,Carnivora,Ailuridae,Ailurus_fulgens,5740,878,3.7589118923979736,2.626600191546504,BMR,WhiteSeymore.2003,NA
Bassariscus_sumichrasti,Carnivora,Procyonidae,Bassariscus_sumichrasti,1280,634,3.1072099696478683,2.4851949335221337,BMR,WhiteSeymore.2003,NA
Nasua_narica,Carnivora,Procyonidae,Nasua_narica,3670,1207,3.5646660642520893,2.7648129457377504,BMR,WhiteSeymore.2003,NA
Nasua_nasua,Carnivora,Procyonidae,Nasua_nasua,4000,992,3.6020599913279625,2.6796173477945797,BMR,WhiteSeymore.2003,NA
Potos_flavus,Carnivora,Procyonidae,Potos_flavus,2343,796,3.369772288596963,2.58401874337807,BMR,WhiteSeymore.2003,NA
Procyon_cancrivorus,Carnivora,Procyonidae,Procyon_cancrivorus,1160,464,3.0644579892269186,2.349623656195282,BMR,WhiteSeymore.2003,NA
Procyon_lotor,Carnivora,Procyonidae,Procyon_lotor,5075,1599,3.7054360465852505,2.886954139386636,BMR,WhiteSeymore.2003,NA
Melursus_ursinus,Carnivora,Ursidae,Ursus_ursinus,6696,844,3.8258154449852038,2.609448122266056,BMR,WhiteSeymore.2003,NA
Arctictis_binturong,Carnivora,Viverridae,Arctictis_binturong,14280,2285,4.154728207440155,3.04199188004627,BMR,WhiteSeymore.2003,NA
Arctogalidia_trivirgata,Carnivora,Viverridae,Arctogalidia_trivirgata,2010,553,3.303196057420489,2.4258308069450996,BMR,WhiteSeymore.2003,NA
Fossa_fossana,Carnivora,Eupleridae,Fossa_fossana,2260,906,3.3541084391474008,2.640233873317214,BMR,WhiteSeymore.2003,NA
Genetta_tigrina,Carnivora,Viverridae,Genetta_tigrina,1698,747,3.229937685907934,2.5564262774557998,BMR,WhiteSeymore.2003,NA
Nandinia_binotata,Carnivora,Nandiniidae,Nandinia_binotata,4270,863,3.630427875025024,2.6191164713556105,BMR,WhiteSeymore.2003,NA
Paradoxurus_hermaphroditus,Carnivora,Viverridae,Paradoxurus_hermaphroditus,3160,1374,3.499687082618404,2.8210924083639326,BMR,WhiteSeymore.2003,NA
Heterohyrax_brucei,Hyracoidea,Procaviidae,Heterohyrax_brucei,2000,720,3.3010299956639813,2.5404381720716698,BMR,WhiteSeymore.2003,NA
Dendrohyrax_dorsalis,Hyracoidea,Procaviidae,Dendrohyrax_dorsalis,2210,751,3.3443922736851106,2.5587456126445693,BMR,WhiteSeymore.2003,NA
Procavia_capensis,Hyracoidea,Procaviidae,Procavia_capensis,2400,660,3.380211241711606,2.5026496111822696,BMR,WhiteSeymore.2003,NA
Procavia_capensis,Hyracoidea,Procaviidae,Procavia_habessinica,2250,900,3.3521825181113627,2.637348185079726,BMR,WhiteSeymore.2003,NA
Procavia_capensis,Hyracoidea,Procaviidae,Procavia_johnstoni,2750,1179,3.439332693830263,2.7546194807354905,BMR,WhiteSeymore.2003,NA
Amblysomus_hottentotus,Afrosoricida,Chrysochloridae,Amblysomus_hottentotus,70,84.7,1.845098040014257,1.610989085971108,BMR,WhiteSeymore.2003,NA
Chrysochloris_asiatica,Afrosoricida,Chrysochloridae,Chrysochloris_asiatica,44,51.5,1.6434526764861874,1.394912904681592,BMR,WhiteSeymore.2003,NA
Eremitalpa_granti,Afrosoricida,Chrysochloridae,Eremitalpa_granti_namibensis,20,10,1.3010299956639813,0.683105675640401,BMR,WhiteSeymore.2003,NA
Atelerix_albiventris,Eulipotyphla,Erinaceidae,Atelerix_albiventris,450,148.5,2.6532125137753435,1.8548321292936323,BMR,WhiteSeymore.2003,NA
Echinosorex_gymnura,Eulipotyphla,Erinaceidae,Echinosorex_gymnura,721.2,504.8,2.8580557180503643,2.386225021876479,BMR,WhiteSeymore.2003,NA
Erinaceus_concolor,Eulipotyphla,Erinaceidae,Erinaceus_concolor,822.7,347.2,2.9152414973061944,2.2236853921448554,BMR,WhiteSeymore.2003,NA
Erinaceus_europaeus,Eulipotyphla,Erinaceidae,Erinaceus_europaeus,750,337.5,2.8750612633917,2.211379452807445,BMR,WhiteSeymore.2003,NA
Hemiechinus_auritus,Eulipotyphla,Erinaceidae,Hemiechinus_auritus,400,152,2.6020599913279625,1.8649492635851737,BMR,WhiteSeymore.2003,NA
Hylomys_suillus,Eulipotyphla,Erinaceidae,Hylomys_suillus,57.8,60.1,1.761927838420529,1.4619801476431407,BMR,WhiteSeymore.2003,NA
Paraechinus_aethiopicus,Eulipotyphla,Erinaceidae,Paraechinus_aethiopicus,450,112.5,2.6532125137753435,1.7342581980877823,BMR,WhiteSeymore.2003,NA
Blarina_brevicauda,Eulipotyphla,Soricidae,Blarina_brevicaudata,20.5,65.6,1.3117538610557542,1.5000095150160613,BMR,WhiteSeymore.2003,NA
Blarina_carolinensis,Eulipotyphla,Soricidae,Blarina_carolinensis,10.2,33.7,1.0086001717619175,1.2107355765117398,BMR,WhiteSeymore.2003,NA
Crocidura_crossei,Eulipotyphla,Soricidae,Crocidura_crossei,10.2,22.4,1.0086001717619175,1.033353693974564,BMR,WhiteSeymore.2003,NA
Crocidura_flavescens,Eulipotyphla,Soricidae,Crocidura_flavescens,33.2,44.5,1.5211380837040362,1.3314656866213326,BMR,WhiteSeymore.2003,NA
Crocidura_hildegardeae,Eulipotyphla,Soricidae,Crocidura_hildegardeae,10,26,1,1.098079023611219,BMR,WhiteSeymore.2003,NA
Crocidura_leucodon,Eulipotyphla,Soricidae,Crocidura_leucodon,11.7,29.8,1.0681858617461617,1.1573219397166563,BMR,WhiteSeymore.2003,NA
Crocidura_luna,Eulipotyphla,Soricidae,Crocidura_luna,11.8,24.8,1.0718820073061255,1.0775573564666174,BMR,WhiteSeymore.2003,NA
Crocidura_olivieri,Eulipotyphla,Soricidae,Crocidura_olivieri,38.9,58.4,1.5899496013257077,1.4495185227528007,BMR,WhiteSeymore.2003,NA
Crocidura_poensis,Eulipotyphla,Soricidae,Crocidura_poensis,17.3,31.1,1.2380461031287955,1.1758660646672385,BMR,WhiteSeymore.2003,NA
Crocidura_russula,Eulipotyphla,Soricidae,Crocidura_russula,10.4,22.9,1.0170333392987803,1.042941157980289,BMR,WhiteSeymore.2003,NA
Crocidura_suaveolens,Eulipotyphla,Soricidae,Crocidura_suaveolens,6.5,18.9,0.8129133566428556,0.9595674798136452,BMR,WhiteSeymore.2003,NA
Crocidura_viaria,Eulipotyphla,Soricidae,Crocidura_viaria,14.7,22.1,1.167317334748176,1.0274979493255119,BMR,WhiteSeymore.2003,NA
Cryptotis_parva,Eulipotyphla,Soricidae,Cryptotis_parva,6.2,19.2,0.7923916894982539,0.9664069043439507,BMR,WhiteSeymore.2003,NA
Neomys_anomalus,Eulipotyphla,Soricidae,Neomys_anomalus,13.1,66.8,1.1172712956557642,1.5078821381159468,BMR,WhiteSeymore.2003,NA
Neomys_fodiens,Eulipotyphla,Soricidae,Neomys_fodiens,17.1,54.7,1.2329961103921538,1.421093001973832,BMR,WhiteSeymore.2003,NA
Notiosorex_crawfordi,Eulipotyphla,Soricidae,Notiosorex_crawfordi,4,13.2,0.6020599913279624,0.803679606846251,BMR,WhiteSeymore.2003,NA
