Binomial.1.2,Order.1.2,Family.1.2,log10BM,log10.bmr.median,log10.bmr.mean,sd.bmr,log10.bmr.lower.95hpd,log10.bmr.upper.95hpd,log10.fmr.median,log10.fmr.mean,sd.fmr,log10.fmr.lower.95hpd,log10.fmr.upper.95hpd,bmr.median,bmr.mean,bmr.lower.95hpd,bmr.upper.95hpd,fmr.median,fmr.mean,fmr.lower.95hpd,fmr.upper.95hpd
Gerbillus_amoenus,Rodentia,Muridae,1.3979400086720377,1.0887670951813742,1.0894903767131894,0.058812867066525866,0.9786010813346316,1.2128992146735031,1.562174813942721,1.56251766767031,0.06010181415945617,1.4438480849621005,1.6839657724879136,12.267811526385609,12.28825957414568,9.519213804850658,16.32673014740857,36.490079868921384,36.5188983320457,27.787411015992753,48.302073282600546
Gerbillus_andersoni,Rodentia,Muridae,1.3891660843645324,1.098794239926866,1.098783059986908,0.04363151196721149,1.011655183736308,1.184746799822349,1.5724699481899904,1.5722078253462484,0.045057153366249464,1.4833184232965384,1.6614578541400054,12.554350226685271,12.554027047181448,10.272004092096177,15.301950749577454,37.36542687892345,37.342881400637495,30.431154102066767,45.86251366240645
Gerbillus_aquilus,Rodentia,Muridae,1.6414741105040995,1.2816634394465676,1.2818118101476144,0.052747236221847675,1.178581338488718,1.385918415577931,1.7436963156654852,1.743806572426208,0.053844164655386,1.6353761415350974,1.84659338104037,19.127730292302637,19.134266133090886,15.08625132661128,24.317471501225004,55.42380214886732,55.43787468469225,43.18929764838577,70.24143590839141
Gerbillus_bottai,Rodentia,Muridae,0.8388490907372553,0.676449104671254,0.6765592625342869,0.06076666794236563,0.5576599128483716,0.7968915105238674,1.1747518878005137,1.1749143681162073,0.06242525225463131,1.0503722604178736,1.296937550446709,4.7473265337012185,4.748530835613225,3.6112696072871144,6.2645735216201235,14.953811016106494,14.959406653624614,11.229806173919975,19.812421117982158
Gerbillus_brockmani,Rodentia,Muridae,1.187520720836463,0.9355780467823782,0.9354855465780111,0.05857263922166349,0.820777634871832,1.050036103011863,1.4177259665471347,1.4180452061442808,0.05990017620556613,1.3049565544111483,1.5404549179640488,8.621404995003614,8.619568921013332,6.618775259522774,11.221117318613874,26.165314942094312,26.18455551675022,20.181644621311076,34.71002431990634
Gerbillus_burtoni,Rodentia,Muridae,1.4668676203541096,1.153205473990011,1.1542562250912844,0.053377319694944435,1.0507276605323843,1.2626590763651184,1.6234097495374773,1.624160972441969,0.054671529234583814,1.5148662498723682,1.7300406757943037,14.230018804484578,14.264489218371422,11.238999723545849,18.30876609562416,42.01552064159417,42.08826007682695,32.72398989432171,53.70820968432816
Gerbillus_campestris,Rodentia,Muridae,1.4533183400470377,1.126308369877966,1.1261548767099079,0.05998286709665201,1.013605668369132,1.251098569630383,1.596104140715826,1.596673430597076,0.06108298035849195,1.4817973496516412,1.723214136777005,13.375449003790106,13.370722539683419,10.318241024470453,17.827833508878914,39.455190146150116,39.506943436932175,30.324758411265208,52.87058755455233
Gerbillus_cheesmani,Rodentia,Muridae,1.4471580313422192,1.140930962041772,1.1406354993183554,0.05307782301487516,1.0306175285948496,1.239592058699882,1.6118532693404306,1.611433126164683,0.05416683253271603,1.503547950624017,1.7180306933166754,13.833464567527214,13.82405647403856,10.73043995273496,17.3616924485498,40.91224103491016,40.87268104089558,31.882175686154326,52.24331101181674
Gerbillus_cosensis,Rodentia,Muridae,1.505149978319906,1.1820309733971195,1.1824007300030603,0.05322817291047248,1.0759448220722574,1.2858421559320568,1.650072485757001,1.6505712183363754,0.054621559568337745,1.5436709973646323,1.758611414883322,15.206559773502196,15.219512091404086,11.91090668112221,19.312662718820814,44.67581519297587,44.72714921631881,34.96801641601259,57.36030010762476
Gerbillus_dasyurus,Rodentia,Muridae,1.3710678622717363,1.0436199014756145,1.042831064484096,0.052215702381182165,0.9366385968911008,1.141682750245831,1.5180043119275797,1.5170757115469309,0.05424378986880951,1.413136936553383,1.627313578968534,11.056556803736699,11.03649229644912,8.642484252607272,13.85743181202027,32.96129847501549,32.89089653278329,25.890291282355957,42.39489646321721
Gerbillus_dunni,Rodentia,Muridae,1.3838153659804313,1.0937233537013729,1.0941112702568163,0.052754281103703726,0.9911745192899032,1.2002491085162066,1.5670889487917266,1.5677784326914705,0.05410642921974561,1.4587482148265452,1.6724659480962585,12.408616248919547,12.419704711363055,9.798836681612128,15.858025377555549,36.905317740926336,36.96395498553268,28.757307069548897,47.03985215521644
Gerbillus_famulus,Rodentia,Muridae,1.568201724066995,1.2135780798133298,1.214676266590813,0.05932645597824291,1.0982509835589878,1.3321099791842514,1.6789334391466668,1.6799903985126319,0.06046277865885943,1.5570394200345885,1.7976697088146154,16.352271146880426,16.393672943533375,12.538655883159297,21.483744519270616,47.74560921605802,47.861951076985,36.061137350356354,62.75808872217136
Gerbillus_floweri,Rodentia,Muridae,1.7481880270062005,1.359908358822954,1.3596822899627459,0.05326469028171026,1.2612394284584385,1.4701278844234316,1.8166929647216838,1.816842721708775,0.0543541127699461,1.7112113526818522,1.9244662557036631,22.903843040981396,22.891923713209458,18.24901501269298,29.520783817652386,65.56815520349625,65.5907688515167,51.42938756803633,84.03617092031698
Gerbillus_gerbillus,Rodentia,Muridae,1.3979400086720377,1.0938506007328435,1.0929568500529008,0.04619304293758133,0.9988675713546232,1.1813967385667978,1.567008441850692,1.5659841410100215,0.048354216366178315,1.4693527969085516,1.6601211354951246,12.412252470391458,12.386735102445972,9.973958832922504,15.184368630513793,36.8984770855775,36.811553104228345,29.46814491485029,45.72157006221929
Gerbillus_gleadowi,Rodentia,Muridae,1.380211241711606,1.09174012373215,1.091071395570784,0.053668497001548306,0.9853183603766108,1.195416468411911,1.5650371558169702,1.5649018312557046,0.054862700336038836,1.461782325358696,1.678319063285803,12.352080795273121,12.333075653932923,9.667593040053974,15.682542328631598,36.73137244702642,36.719928869616595,28.95891761287762,47.67811351387336
Gerbillus_grobbeni,Rodentia,Muridae,1.3979400086720377,1.0893897751440134,1.0896441946189057,0.057807258175379184,0.9715620691744145,1.1978201043636507,1.5625322767281453,1.5626714855760264,0.05914237929356713,1.4424408909030264,1.676308510894449,12.285413406217925,12.292612586208246,9.366170712248257,15.769579189809557,36.5201267972769,36.531834843029365,27.697520399373257,47.45789934524996
Gerbillus_harwoodi,Rodentia,Muridae,1.0453229787866574,0.8272612697394848,0.827870617099505,0.06131313711865344,0.7091499084664614,0.9495084353475978,1.316049286628882,1.3168720877114743,0.0630996614803696,1.1898167125826165,1.438435767879205,6.718329032341316,6.727761962124392,5.118584868275768,8.902427291208534,20.70376295543534,20.74302485387051,15.48163102197442,27.443264277921802
Gerbillus_henleyi,Rodentia,Muridae,0.9030899869919435,0.7402634515827605,0.7413813452433439,0.05537059924642265,0.631837586430894,0.8491323774797149,1.2355669966438914,1.2368262237772558,0.05665552246719574,1.1299394627431194,1.3525071560986754,5.498743373031418,5.512915619625085,4.2838828561512,7.065328800223835,17.201526809391634,17.251474627806633,13.487748608122969,22.516825185964894
Gerbillus_hesperinus,Rodentia,Muridae,1.4800069429571505,1.1636308904393196,1.16367676958751,0.05317890430154421,1.0624357275847074,1.273065863926673,1.6321481834655804,1.6329862822160597,0.05447701571296237,1.5296249688242614,1.7454234375708415,14.57574931762664,14.577289190487576,11.546110980247638,18.752788862274745,42.86947682608361,42.9522859484884,33.85516765540657,55.64465288132122
Gerbillus_hoogstraali,Rodentia,Muridae,1.3838153659804313,1.0930609270413556,1.0930937325204626,0.053282171536769056,0.9927326905216738,1.2006592580416258,1.5668351492926966,1.5667608949551168,0.05466601969598477,1.4603263479888184,1.6749243827261195,12.389703891194394,12.390639812649914,9.834056305055952,15.873008837165598,36.88375676054351,36.87745102809892,28.861995058006418,47.3068883303431
Gerbillus_jamesi,Rodentia,Muridae,1.6283889300503116,1.2541419908788702,1.2538736629822766,0.06097420375455151,1.1315105654185822,1.36947002512602,1.715924576448002,1.7164612072471879,0.062124863736328195,1.5922642895704848,1.8353998015396,17.953205038916575,17.94211611640189,13.536630218807488,23.413698689511218,51.990569711395764,52.05485094505301,39.10788141018846,68.45415305421248
Gerbillus_juliani,Rodentia,Muridae,0.8129133566428556,0.6627411569020287,0.6628348568580039,0.05962683984338808,0.5396365247891985,0.7748711797270937,1.16261625267869,1.1623648973999263,0.06150087392240424,1.0464364821233394,1.2878376598519714,4.599823385936053,4.600815914657908,3.4644677648116464,5.954854846399372,14.541735891505938,14.53332205090387,11.128496207260708,19.40160506141656
Gerbillus_latastei,Rodentia,Muridae,1.5976951859255124,1.2502793134730212,1.2502680806711697,0.053691579711407526,1.1460283772715114,1.358821283714004,1.714365687141287,1.7142461062270409,0.054930029382092765,1.6107496956831444,1.8280658871445852,17.79423465919686,17.793774426484973,13.996787761109392,22.846584513503412,51.80428537817845,51.79002327886816,40.8084120487843,67.30787618273055
Gerbillus_lowei,Rodentia,Muridae,1.5774917998372253,1.217418661107091,1.217705194980408,0.06158777830935492,1.0983723141282666,1.3405923670453848,1.6816121385152702,1.6825984699192018,0.062463195308388175,1.5604942005713116,1.8043687034270053,16.497519907916754,16.508408045378662,12.542159346473706,21.907477132797734,48.041011018746936,48.150241525166386,36.34914505658689,63.73363713982043
Gerbillus_mackillingini,Rodentia,Muridae,1.235528446907549,0.9665058281937635,0.9669989556762602,0.06137354451727227,0.8487401508955479,1.0869632413136434,1.4463079220445594,1.4473837797238667,0.06277231728600444,1.3285409028015993,1.574780055476291,9.257758088674223,9.268275946859996,7.0589507344528,12.216962514139937,27.945245035614526,28.014558319448557,21.307912406594397,37.56471130142196
Gerbillus_maghrebi,Rodentia,Muridae,1.662757831681574,1.2793605796677965,1.280095022953962,0.060557578494946564,1.1637143771187652,1.4034548290068338,1.7409501529560583,1.7411255947454336,0.0616609195598435,1.6196486692607848,1.8634328655477157,19.026573348073796,19.058776754038007,14.578551558808213,25.319482735044804,55.074447994518295,55.096700894383666,41.653228546351926,73.01849301256996
Gerbillus_mesopotamiae,Rodentia,Muridae,1.3010299956639813,1.019345813518861,1.0193769411881954,0.05874230090401492,0.8971628961045579,1.1308389406434007,1.4972254905983764,1.4967944283835626,0.06006534160818257,1.3732538455963743,1.6103763099159911,10.455524247061371,10.456273664285645,7.891560604592256,13.515712361639414,31.421397048307877,31.390224979800376,23.618583385689234,40.77334199239247
Gerbillus_muriculus,Rodentia,Muridae,0.8512583487190752,0.6898694200918872,0.6908461433314276,0.05870459943277283,0.578658270317257,0.8113684344950354,1.188073725631357,1.1886390874191928,0.06049779016987672,1.068897312584998,1.3084387880505677,4.896315790462738,4.907339939682998,3.7901663394577936,6.476918532763628,15.419621935247111,15.439708172010398,11.71918236808064,20.344114340530773
Gerbillus_nancillus,Rodentia,Muridae,0.6127838567197355,0.5294632883930535,0.5298050462268677,0.05476708748232134,0.4215473788302905,0.6386089536609135,1.0382128247398001,1.038401309653845,0.057110435220684014,0.9209300372634824,1.1462513978292694,3.384256629947494,3.3869208392815575,2.6396562767616008,4.351199076786548,10.919753246652961,10.9244934760052,8.335468934377888,14.00397729075172
Gerbillus_nanus,Rodentia,Muridae,1.3324384599156054,1.014529347112741,1.0137547772235953,0.05043778311630898,0.9156282518820268,1.1153312431447866,1.4904919394806322,1.4897494050329554,0.05236957846113976,1.3895285550957408,1.59674197164924,10.34020971786711,10.32178425449461,8.234329697278284,13.041611031341755,30.93797893931679,30.88512796231049,24.52045671830959,39.513178978191505
Gerbillus_nigeriae,Rodentia,Muridae,1.4281347940287887,1.1255256616475602,1.1253455089359152,0.052964088808487936,1.0257851505055866,1.23353385333552,1.5967915058123447,1.5970049223231833,0.05441317560156076,1.48821292179869,1.7037322755257391,13.351364779456148,13.345827555609295,10.611704564900446,17.121186314666716,39.51768597507241,39.537110120567334,30.776053042013384,50.55129382418948
Gerbillus_occiduus,Rodentia,Muridae,1.436162647040756,1.1306925473961593,1.131419138472084,0.05359149480441624,1.0256385706555622,1.2343673405713784,1.6025372859706635,1.6027148758159755,0.05507724113718563,1.4941417856856674,1.7105210285139447,13.511157213776249,13.533780810036703,10.608123585486812,17.154076423129414,40.04398462654867,40.06036259014893,31.199079854553876,51.347703942990115
Gerbillus_percivali,Rodentia,Muridae,1.2201080880400552,0.9558110158284028,0.9559718520941342,0.05509534018600177,0.8449201529161987,1.063963157693676,1.4372496007895004,1.4370552458704111,0.05668298154793563,1.3227859010302203,1.547354367555065,9.032563342672567,9.035909074334956,6.99713338586134,11.586790582920171,27.368412110836584,27.35616697371666,21.027415723640065,35.265850942422325
Gerbillus_perpallidus,Rodentia,Muridae,1.5599066250361124,1.220383325635148,1.2204118789602272,0.045931846573120994,1.1294567379642806,1.3101340783022049,1.6862402458353167,1.6861017936461886,0.04754902985638872,1.589736341205164,1.7762596500099803,16.610523716918543,16.611615835964106,13.472765103587156,20.42368380998608,48.55570294653933,48.54022595528317,38.88090286075696,59.73923405518144
Gerbillus_poecilops,Rodentia,Muridae,1.4983105537896004,1.1631669089949108,1.1634151442935332,0.05797239072833986,1.0484540091291334,1.2769072728724742,1.6314372470365437,1.6318954707427735,0.05914312162290926,1.5099368719621311,1.745800059276147,14.560185532667903,14.568510264623018,11.180314211424351,18.9193962351255,42.79935725984245,42.84453865333917,32.35466235251511,55.692929050016595
Gerbillus_principulus,Rodentia,Muridae,1.2041199826559248,0.9471581179881108,0.947548642309934,0.05859240822895657,0.8308364125269426,1.0626155655125693,1.4288991778293543,1.4293563257435475,0.0601430883181385,1.31220133442197,1.5494362719808394,8.854379215004395,8.862344790724743,6.773863056883438,11.550893124013744,26.84721110932815,26.875485952392367,20.5211329680622,35.43531289757412
Gerbillus_pulvinatus,Rodentia,Muridae,1.4653828514484182,1.1525130980825093,1.1524915458248877,0.05338259558572681,1.046961154597425,1.2561066539024204,1.6217617249560443,1.6224635558521743,0.054589407055588464,1.5154480036791207,1.7307442172853136,14.207350608014094,14.206645572846549,11.141948701472561,18.034605797637962,41.85638576497998,41.92408143004521,32.76785428306245,53.79528556941413
Gerbillus_pusillus,Rodentia,Muridae,1.2405492482825997,0.9688537993050956,0.9688420594511206,0.05330676683210531,0.8636687417150655,1.0750613980186483,1.4490242877813593,1.448999432251683,0.055196309847263585,1.3334387921140491,1.5519296321135527,9.307944804938463,9.30769319585652,7.30581619493173,11.886702628216778,28.120580894596415,28.118971544348494,21.549579102268815,35.63933830241915
